-0.0034939,0.002837,-0.021569,-0.2351,-0.18331,-0.16687,-0.0011258,-0.16579,-0.0068298,-0.0028891,-0.005182,-0.022227,-0.0080122,-0.0051089,-0.017401,0.020498,0.018375,0.0088893,0.023136,0.023046,0.018663,-0.0019483,-0.0053723,0.014686,0.0060468,0.01819,-0.054364,0.038682,-0.035368,0.018361,0.0057666,-0.0092284,-0.0065017,0.0016149,0.11271,0.068405,0.002131,0.0028033,0.070907,-0.013022,0.01865,0.0099928,0.036408,0.026372,0.0080856,0.0040385,-0.0027113,-0.02612,-0.0071493,-0.011333,-0.0070708,-0.01368,-0.028838,-0.026512,-0.034995,-0.02288,-0.026681,-0.0017623,0.015146,0.001071,0.011366,-0.00037477,0.00019377,-0.049573,-0.001637,0.014416,0.026796,-0.0028995,0.0069595,0.053538,-0.0022625,0.036758,-0.0044186,0.0086684,-0.0048049,0.028994,-0.0008703,-0.00010038,-0.13252,0.00021445,-0.00062933,-0.27571,-0.11432,-0.12151,-0.013472,-0.0025848,0.02495,0.020805,-0.004139,-0.060183,0.013712,-0.034404,-0.039116,0.014868,-0.027273,0.00087044,0.17515,-0.0099051,-0.001173,-0.0053283,-0.0024712,-0.080812,-0.038376,0.002436,-0.0061677,-0.0011706,-0.0038979,0.020792,-0.063381,0.0053687,0.0084501,0.03654,-0.021425,0.052016,0.16398,0.17721,0.00015538,-0.12728,-7.4368e-05,0.03066,-0.0050514,0.00052954,-0.007761,0.014341,-0.05454,0.029279,-0.016092,0.18111,-0.0043501,-0.0033117,-0.0047809,0.013327,-0.0022,0.021211,-0.059382,-0.073461,-0.0022627,0.0034571,0.0036167,0.0050136,0.033006,0.01171,0.066703,-0.077343,0.15627,0.14899,0.17268,-0.056151,-0.05202,-0.082312,-0.015255,0.0080496,0.0048807,-0.0014362,-0.099052,0.061465,-0.013194,0.038828,0.12701,-0.045502,0.12477,-0.01591,-0.10481,-0.0048775,-0.038914,-0.047181,-0.027517,0.0071582,-0.0049351,0.12104,0.00063823,-0.001683,0.0046369,-0.0046394,-0.08175,-0.033993,-0.087783,-0.0038072,0.0045596,-0.0071203,-0.0033443,-0.01003,-0.0059166,-0.024252,0.12602,0.13714,-0.036743,-0.024561,-0.006171,-0.011628,-0.046398,0.085295,-0.017959,0.038531,0.015162,0.01708
0.0033761,-0.0004745,0.0040079,-0.093084,0.017817,-0.052569,0.0002218,0.0026645,-0.10333,-0.0010983,0.0021684,-0.0033504,0.0023689,-0.014898,0.014475,0.0035336,-0.024741,-0.0019392,0.01197,0.010306,-0.022221,-0.003869,-0.01416,-0.01977,-0.093278,-0.14911,0.02787,-0.019739,0.040682,-0.014441,0.00037273,-0.035318,-0.0132,-0.0002934,-0.016275,-0.027305,0.001424,-0.001022,-0.016372,0.031254,-0.020354,0.021386,-0.04242,0.004914,-0.027855,0.06297,-0.0049368,0.01127,0.11207,0.0164,0.1486,0.1683,-0.020517,-0.010319,-0.016754,0.0010177,-0.0050327,0.0069074,-0.0071701,0.013155,-0.0038977,0.0022176,0.0023841,-0.0072149,0.0027198,-0.11693,0.018697,0.0029173,-0.0068657,0.0018096,0.00025474,0.0093327,0.003224,0.00066157,-0.0068127,-0.0010732,5.6442e-05,0.00169,0.070291,-0.00049976,0.001433,-0.09447,0.051086,-0.0080449,-0.00037178,-0.12584,-0.14898,-0.097508,-0.0064315,0.021276,-0.014711,-0.023108,0.020259,-0.010772,-0.040761,-0.0015325,-0.054688,-0.031654,0.001344,-0.039504,7.8698e-05,0.018895,0.014156,-0.036239,-0.0018107,-0.0069029,0.021188,-0.016047,0.038195,-0.0041379,-0.088406,0.0045913,0.015549,-0.10121,0.00057267,0.0013313,0.0024742,0.053631,0.001819,-0.0081692,-0.1407,0.0010998,-0.0079046,-0.013853,0.020027,-0.14532,0.020363,-0.059248,-0.013567,0.0045791,-0.032795,-0.012258,0.0023748,-0.011753,0.049461,0.012935,0.0026403,-0.041242,-0.044533,-0.022054,-0.023625,-0.079282,-0.10622,-0.0073094,0.00014407,0.00063464,0.002162,0.055011,-0.029051,-0.01528,0.0025413,0.01053,0.0059273,0.0028575,0.11729,0.0056434,0.007801,-0.014714,0.00047217,0.047649,0.009293,-0.03282,-0.024278,0.0010489,-0.014332,0.016683,-0.043436,-0.058867,0.003397,-0.041389,0.0027167,0.0058647,-0.00025909,0.0077173,0.071938,-0.033016,0.098693,0.013561,-0.032532,0.010172,-0.054113,0.012942,-0.021701,-0.029279,-0.00076208,-0.0010537,0.024614,-0.097746,-0.011285,-0.030665,0.014233,-0.023654,-0.08566,-0.043664,-0.015896,0.1317
0.0098369,0.0072025,0.031079,0.23576,0.1988,0.16715,0.0050787,0.22088,0.10028,0.0071383,0.015388,0.026208,0.01452,0.029946,0.042694,0.026112,0.039077,0.030913,0.048995,0.053113,0.024383,0.0099564,0.032509,0.016727,0.014175,0.026989,0.093106,0.038956,0.081675,0.029834,0.020061,0.037509,0.013786,0.0049,0.11354,0.068781,0.0045982,0.0048008,0.071388,0.088695,0.02253,0.026269,0.038405,0.038049,0.041192,0.02442,0.032077,0.050216,0.043054,0.015063,0.043989,0.050236,0.040919,0.053477,0.059691,0.078967,0.10365,0.090175,0.06444,0.094636,0.10621,0.015677,0.011683,0.10602,0.0093494,0.033104,0.17072,0.016485,0.020721,0.074408,0.01251,0.042755,0.016488,0.067461,0.058714,0.04179,0.0065371,0.0062147,0.13903,0.0063006,0.0071758,0.27757,0.11749,0.14568,0.015843,0.017484,0.059392,0.064086,0.038356,0.088297,0.019828,0.04511,0.080748,0.025325,0.038643,0.002664,0.176,0.037464,0.017543,0.013363,0.023092,0.091395,0.066409,0.0061792,0.036738,0.0096027,0.12765,0.084672,0.12643,0.059082,0.036543,0.05322,0.10282,0.11359,0.16584,0.17785,0.0061571,0.12932,0.0055019,0.1913,0.035133,0.02708,0.01213,0.016843,0.080738,0.047164,0.066035,0.18227,0.06974,0.034081,0.014339,0.037976,0.012349,0.085034,0.11989,0.15115,0.010697,0.017017,0.03083,0.029381,0.13257,0.032534,0.12104,0.10863,0.15667,0.15138,0.17483,0.18376,0.059004,0.21484,0.049332,0.046061,0.021835,0.0079673,0.12222,0.2059,0.016454,0.077751,0.12735,0.17894,0.15568,0.02273,0.18376,0.0075675,0.15622,0.085897,0.029806,0.048526,0.012954,0.1211,0.0091155,0.0066826,0.051677,0.0080833,0.11811,0.072203,0.1237,0.011731,0.012511,0.01721,0.024731,0.019617,0.016295,0.10081,0.13197,0.16319,0.11774,0.067241,0.015193,0.027547,0.063403,0.17951,0.046008,0.064357,0.18224,0.021636
0.0092644,0.0050658,0.0084157,0.11412,0.023959,0.10142,0.0083543,0.10813,0.11709,0.0071857,0.014615,0.017584,0.02091,0.030974,0.035485,0.015714,0.034705,0.024592,0.042239,0.039952,0.032724,0.012739,0.02516,0.02688,0.095367,0.17044,0.033988,0.042264,0.050143,0.017517,0.016944,0.043773,0.015439,0.002144,0.017117,0.028495,0.0045735,0.0042755,0.017389,0.077431,0.027337,0.043942,0.066869,0.10511,0.076849,0.076893,0.027421,0.1206,0.18609,0.042566,0.15288,0.19242,0.048979,0.069667,0.070838,0.12265,0.12175,0.14555,0.20369,0.064472,0.064983,0.013216,0.012848,0.070972,0.011415,0.1476,0.1049,0.013404,0.019864,0.055701,0.014131,0.021474,0.017225,0.012907,0.012653,0.007249,0.0050354,0.0064927,0.071946,0.0037846,0.0050845,0.13932,0.053613,0.023235,0.0051183,0.1314,0.18036,0.1251,0.037191,0.030286,0.025686,0.026121,0.039705,0.02162,0.049524,0.0023017,0.056138,0.085993,0.016754,0.071692,0.01213,0.027339,0.037605,0.03698,0.037329,0.031394,0.099206,0.045953,0.076081,0.028073,0.20822,0.018425,0.027091,0.13987,0.0039297,0.0029541,0.0060626,0.056298,0.0040603,0.045813,0.15183,0.01589,0.0096443,0.015813,0.032783,0.17855,0.034839,0.061567,0.096546,0.026558,0.073668,0.072451,0.0089357,0.03249,0.081218,0.081417,0.01114,0.055145,0.20235,0.031249,0.07808,0.15276,0.13307,0.015694,0.0011057,0.001363,0.0029901,0.057364,0.0356,0.052747,0.048937,0.045744,0.079546,0.010103,0.27493,0.10334,0.013619,0.035328,0.0007992,0.051247,0.009473,0.036565,0.05043,0.00542,0.039814,0.03624,0.045849,0.062766,0.0073354,0.042046,0.0086184,0.010361,0.062912,0.0097031,0.11074,0.13421,0.14099,0.014268,0.049322,0.017189,0.12921,0.01748,0.038171,0.10358,0.0023062,0.0046709,0.03671,0.11131,0.023584,0.11892,0.099549,0.029328,0.092215,0.074136,0.050831,0.1317
-0.1088,-0.00029918,-0.24847,-0.11917,-0.061249,-0.11604,8.072e-05,0.16061,0.1272,-0.028905,-0.01919,-0.094848,-0.034354,-0.195,0.018744,-0.20637,0.011247,-0.21594,-0.18034,-0.1837,0.0022714,0.061352,0.041771,0.089815,0.19201,0.043886,0.21732,0.26273,0.25026,0.015349,0.16282,0.1251,0.13412,0.1554,0.19208,0.20463,0.19476,0.18336,0.18849,0.014063,0.067102,0.06003,0.037227,-0.030074,0.0063229,-0.11103,-0.1817,-0.048725,-0.020392,-0.011595,-0.071434,-0.004968,-0.0042283,0.015264,0.037058,-0.036406,0.02022,0.0060857,0.019359,0.01936,0.02095,-0.002319,-0.0069875,-0.049437,-0.0042652,0.023959,0.10791,0.0024439,0.069582,0.02598,-0.0084724,0.059002,-0.017326,-0.11894,-0.10824,-0.1402,-0.054475,-0.19155,-0.13128,-0.18439,-0.1204,0.062127,-0.11427,0.02597,-0.23993,-0.030129,-0.036272,-0.013071,0.02049,-0.031936,-0.0025535,0.21164,0.19192,0.16276,0.066034,0.11742,0.062159,0.0019981,-0.0030961,-0.0010666,-0.0014439,-0.014491,-0.0059529,-0.049457,-0.013792,0.00658,0.016553,0.00084545,-0.006427,0.0083694,0.024317,-0.07843,0.099022,0.05145,-0.03258,-0.00035565,-0.00041654,-0.085416,-0.011026,-0.045927,-0.020106,-0.11195,0.023876,-0.074183,-0.009518,0.055075,0.21879,0.024542,0.04011,0.00024192,-0.003835,-0.049493,-0.0014134,0.0021193,-0.039997,0.12603,-0.014532,-0.011578,0.016228,0.041977,0.023298,0.010563,0.029953,0.19985,0.030175,0.030679,-0.1224,-0.10134,-0.046141,-0.010667,0.016962,-0.0095596,-0.014815,-0.0055418,-0.10046,-0.011801,-0.02069,0.10111,-0.020361,-0.067868,-0.12236,-0.018481,-0.057764,0.00081598,0.089471,0.24055,0.23125,0.18638,0.0043842,0.12211,-0.0055773,-0.0080257,-0.12855,-0.0077411,-0.10504,-0.041904,-0.081531,-0.0090761,-0.0025219,-0.01293,0.028838,-0.022618,-0.01494,0.12065,-0.052051,-0.056026,0.088675,0.060944,-0.008558,0.0032402,-0.0095097,0.001718,0.039174,-0.013634,0.11115,-0.0071086
-0.026374,0.0011254,0.01524,-0.032183,0.010006,0.024307,0.0012638,-0.0036049,-0.062833,0.0043473,-0.008998,-0.0018704,-0.050326,-0.031243,0.0044465,0.081139,-0.0049794,0.10028,0.10645,0.079392,-0.0067172,0.0065036,-0.037269,-0.010944,-0.11754,-0.10638,0.048467,-0.090435,-0.022453,-0.033555,-0.0095201,-0.14072,-0.016815,-0.02537,-0.031425,-0.11317,-0.029306,-0.042073,-0.037593,0.028638,-0.070089,0.068687,-0.027707,0.041658,-0.092232,0.096199,-0.0040812,0.12315,0.18529,0.033571,0.18412,0.28291,-0.012083,-0.0059083,-0.042039,0.0026104,-0.033774,0.00092891,-0.018515,0.013703,-0.0063441,0.0024675,0.00080188,0.0043799,0.0031343,-0.14275,0.042185,0.0029517,0.010266,-0.0035275,0.0012144,0.032279,0.01557,0.0015307,-0.0078759,-0.011318,-0.036303,-0.062186,0.057207,0.014352,0.00013333,0.0086898,0.04978,-0.0051198,-0.03036,-0.13168,-0.14605,-0.13528,-0.021502,-0.003514,-0.0023587,-0.025337,-0.013886,-0.019067,-0.099152,-0.038519,-0.022593,-0.021865,0.0027355,-0.054986,0.0017987,0.042087,0.015193,-0.061195,0.0010716,-0.034003,0.025139,-0.024554,0.040421,-0.05385,-0.14737,0.013086,0.023963,-0.046983,-0.0033579,0.0035555,0.0014099,0.033092,-0.006645,-0.037043,-0.15505,0.074929,-0.023459,0.041716,0.040895,-0.11661,0.0020361,-0.0088591,0.034083,0.07148,-0.047923,-0.10366,0.005584,-0.025409,0.058965,0.03242,0.0075071,-0.00049827,-0.12217,-0.021875,0.024737,-0.070672,-0.025005,-0.015209,-0.032389,0.001505,0.060426,0.037884,-0.20671,-0.025963,-0.0070184,0.072191,0.059077,0.0080966,0.11492,0.012372,0.0037479,0.0057204,-0.032537,0.025859,0.04841,-0.12144,-0.009054,-0.0063913,-0.036623,-0.031986,-0.069833,-0.091021,0.0070167,-0.055284,-0.0044132,0.011669,-0.06467,0.016444,0.14422,-0.12516,0.083101,0.02014,-0.02214,0.012547,-0.10085,0.0078175,0.003767,-0.048882,-0.025031,-0.07477,0.026882,-0.12701,-0.011911,-0.075852,-0.05357,-0.13506,-0.094299,-0.03414,-0.004785,0.20748
0.12887,0.0077979,0.25439,0.13782,0.19994,0.1184,0.0097917,0.33252,0.22569,0.034031,0.045496,0.15501,0.055729,0.24091,0.063571,0.2426,0.021922,0.24474,0.23139,0.22378,0.014973,0.063937,0.092943,0.0899,0.20427,0.060722,0.21989,0.26587,0.25322,0.03514,0.18011,0.18059,0.14,0.15641,0.19454,0.2056,0.19509,0.18389,0.19037,0.080302,0.070233,0.068875,0.09126,0.07664,0.055385,0.115,0.20691,0.093213,0.063114,0.019124,0.1283,0.069198,0.17496,0.096121,0.15175,0.16174,0.14701,0.23623,0.25451,0.1103,0.074519,0.015412,0.027451,0.21151,0.024389,0.040566,0.12164,0.020331,0.1077,0.1394,0.031364,0.10557,0.037381,0.1568,0.14686,0.15854,0.067383,0.1999,0.13376,0.18862,0.12853,0.34228,0.11825,0.12454,0.24105,0.070984,0.12012,0.176,0.03032,0.084081,0.013645,0.2158,0.20406,0.17252,0.12683,0.11835,0.065858,0.026315,0.038554,0.039861,0.032544,0.038411,0.04839,0.08608,0.11837,0.018534,0.17569,0.073615,0.26458,0.11737,0.047495,0.15602,0.34568,0.081736,0.042562,0.008652,0.0077507,0.09151,0.02236,0.11144,0.088059,0.16832,0.048034,0.15946,0.13832,0.06373,0.24609,0.02924,0.06049,0.10617,0.03373,0.10569,0.013929,0.074377,0.25577,0.25089,0.029922,0.025757,0.095643,0.053259,0.14892,0.057468,0.062525,0.29864,0.21893,0.044624,0.15097,0.11718,0.096286,0.12107,0.061258,0.099373,0.05472,0.017263,0.11296,0.33462,0.030746,0.41045,0.23453,0.075786,0.12378,0.044704,0.15398,0.017964,0.26823,0.28785,0.25011,0.20795,0.022202,0.12345,0.011832,0.016268,0.16486,0.013184,0.12739,0.083857,0.10863,0.028698,0.020686,0.029545,0.11334,0.027209,0.019688,0.23551,0.31149,0.19595,0.19156,0.10428,0.023674,0.026801,0.08763,0.1404,0.064245,0.061285,0.16385,0.0074945
0.050894,0.0094502,0.033481,0.09543,0.033716,0.119,0.012649,0.092059,0.2464,0.023386,0.036665,0.056674,0.1342,0.1249,0.090493,0.097445,0.023739,0.13553,0.11901,0.092966,0.021065,0.028633,0.056707,0.070779,0.1376,0.12002,0.10739,0.12892,0.099819,0.040999,0.027275,0.15356,0.018712,0.02703,0.035061,0.11607,0.032958,0.043638,0.043984,0.071127,0.11455,0.10739,0.19356,0.18909,0.12201,0.1031,0.060549,0.22328,0.32789,0.068767,0.18664,0.32362,0.19605,0.27719,0.25342,0.22948,0.21063,0.15042,0.19057,0.057824,0.047933,0.018512,0.020309,0.16028,0.022809,0.17094,0.051147,0.016889,0.018299,0.11159,0.031835,0.046051,0.032806,0.021243,0.024361,0.037958,0.05005,0.077793,0.061277,0.030862,0.01389,0.13004,0.055088,0.027604,0.069289,0.17923,0.19781,0.18437,0.044291,0.055011,0.01657,0.045717,0.086,0.031665,0.10574,0.040093,0.032088,0.15246,0.02253,0.11549,0.017323,0.045982,0.039748,0.12068,0.27037,0.060509,0.070847,0.050252,0.16364,0.089206,0.23796,0.03261,0.044586,0.067383,0.011923,0.007789,0.0067723,0.041885,0.014626,0.050301,0.20949,0.088604,0.037253,0.066415,0.06681,0.12964,0.077683,0.020371,0.067959,0.099468,0.11369,0.24643,0.016775,0.053606,0.18617,0.11946,0.029477,0.027543,0.27636,0.027675,0.052262,0.10962,0.051598,0.033367,0.039698,0.0044243,0.06129,0.051059,0.22913,0.048113,0.081972,0.16338,0.1805,0.017723,0.17726,0.12527,0.01934,0.038504,0.04626,0.037692,0.05112,0.14132,0.04979,0.016872,0.11307,0.12121,0.070945,0.097188,0.012738,0.061806,0.026465,0.015724,0.1622,0.018091,0.16616,0.22888,0.14681,0.028169,0.05134,0.025131,0.20252,0.01767,0.016161,0.086835,0.058236,0.10315,0.064252,0.13959,0.088968,0.10981,0.11457,0.14692,0.10552,0.12484,0.065196,0.20748
-0.22483,-0.0010928,0.0038615,0.10946,0.10451,0.19538,-0.0054213,0.017533,0.045286,-0.021195,0.0056821,-0.14303,0.017904,-0.10107,0.015905,-0.037074,-0.0017073,-0.010699,-0.05852,-0.068984,-0.0043123,0.20966,-0.059415,0.2798,0.047262,0.0057109,0.17566,0.061929,0.15363,0.1778,0.029086,0.16785,0.21039,0.19178,0.0025723,0.011181,0.15909,0.16165,0.0020533,0.010313,0.032616,0.036622,-0.038101,-0.073226,-0.13139,-0.062391,-0.091561,-0.0097899,-0.1519,-0.015942,-0.052336,0.0038741,0.023624,0.0068185,0.021376,0.024204,0.028086,0.0038431,0.027282,-0.094657,-0.0044577,-0.0043533,0.0011308,0.12512,0.0025033,0.0077037,0.06805,-0.0085379,-0.005532,-0.090796,-0.018176,-0.081626,-0.0030213,0.1878,0.20265,-0.17981,-0.036245,-0.059484,-0.018899,-0.18484,-0.21012,0.043671,-0.021297,0.11704,-0.015224,0.033477,0.046339,0.038504,-0.0015073,0.16431,-0.0047573,0.059331,0.16413,0.028212,0.19867,0.20836,0.0011386,-0.0092177,-0.0043372,0.0048481,-0.0049967,-0.014931,-0.0060822,0.041358,0.025299,-0.022167,-0.062813,0.0094774,0.094635,0.051093,0.010802,0.14683,0.097633,-0.01708,-0.14886,0.00026849,-0.020192,-0.025106,0.0084266,-0.12354,0.039852,0.05259,0.1727,0.29113,0.28022,0.0025804,0.026843,0.0013222,0.04825,-0.0066162,0.0086177,-0.051019,-0.0075861,0.01093,0.10071,-0.064691,-0.012233,-0.014596,0.048428,-7.7443e-07,0.096325,-0.008391,-0.015575,0.013838,-0.12792,-0.18294,-0.056949,0.00019578,-0.0012447,-0.085565,-0.15709,-0.11632,-0.011922,-0.0040107,-0.054503,0.15597,-0.012651,0.068257,-0.02889,0.00086971,-0.014715,0.021377,0.19441,-0.00051431,0.14135,0.040508,0.087938,0.015618,0.0014841,0.0017034,-0.0061249,-0.0050796,-0.014491,-0.0020765,-0.026823,-0.002311,-0.022712,-0.014485,-0.010019,-0.019034,0.028871,-0.024187,-0.011075,-0.010647,-0.019953,0.062318,0.09678,0.0076766,-0.00022961,-0.0072666,0.045977,0.046332,-0.0011711,-0.033382,-0.040613,-0.09987
-0.073636,0.0014903,0.004269,0.034236,0.048761,0.014503,-0.0011514,-0.018537,-0.10451,0.011636,-0.016811,0.0037975,-0.071409,0.029265,-0.031816,-0.015059,0.0015909,0.019329,0.059617,0.028317,0.0031157,-0.015399,-0.12361,-0.084785,-0.026551,-0.028549,0.061245,-0.019378,-0.040445,-0.014908,-0.003602,-0.051236,-0.020876,-0.033747,-0.00044063,-0.0044445,-0.027826,-0.033457,4.6296e-05,0.022656,-0.032601,0.19469,-0.0054862,0.14651,-0.19939,0.11646,-0.028857,0.17414,0.10488,0.015151,0.034536,0.28226,-0.047872,-0.01986,-0.061593,0.00010915,-0.050443,0.0022469,-0.025168,-0.037817,-0.013941,-0.001347,0.0013329,0.043653,0.0023058,-0.057184,0.013259,-0.0017938,0.0026505,-0.062623,0.0076927,0.018393,0.010704,0.017357,-0.014805,0.010486,-0.17883,-0.097395,-0.00048412,0.0051858,0.00028855,-0.0071657,0.0016705,0.048625,-0.039092,-0.13327,-0.21639,-0.24724,-0.0037419,-0.050298,0.0045221,0.0052767,0.010609,-0.0026481,-0.05135,-0.041428,0.0028854,-0.013098,0.0044999,-0.074532,0.0069021,0.021097,-0.0079226,-0.066389,-0.014341,-0.052343,-0.029709,-0.020852,0.0021447,-0.0045197,-0.087885,0.021754,0.0098819,0.010149,-0.097123,0.0027304,-0.0010578,-0.0031528,-0.0099862,-0.01886,-0.1764,-0.0018506,-0.018068,0.00054875,0.089884,-0.033884,-0.0028203,0.0028205,0.004015,0.063669,-0.075824,-0.17246,0.0032675,-0.015939,-0.00055916,-0.01451,-0.00064418,0.0077046,-0.080593,-0.011707,0.03123,0.0064004,0.01219,0.0047924,-0.041403,0.0079467,0.019114,0.0018351,-0.15851,-0.015197,-0.037065,0.17117,-0.011715,0.011291,0.076476,0.045812,0.0057646,0.0046708,-0.090374,0.0021771,-0.0079609,-0.11358,-0.011594,0.00058871,0.010479,0.0090838,-0.01109,0.0035349,0.0042361,0.001779,0.0087961,0.014238,-0.10062,0.020886,0.0096076,-0.13291,-0.0030924,0.015836,0.0090605,0.0081285,-0.018429,0.0016796,0.0081459,0.0027041,-0.016808,-0.10967,0.011867,-0.025441,-0.03527,-0.073522,-0.073668,-0.047482,-0.020136,-0.11043,0.031453,0.16636
