-0.0040636,0.010235,0.0038491,0.0026595,0.081719,0.0029548,-0.054795,-0.039953,-0.022311,-0.01035,-0.016542,-0.03976,-0.038624,-0.014465,0.018914,0.040124,0.0030842,0.010626,0.0012078,-0.0061554,-0.018415,0.010028,-0.010897,-0.013604,-0.011945,-0.0026244,-0.0042333,0.0016777,0.022521,-0.0090194,-0.0072756,0.062914,0.0019881,-0.019302,-0.04698,0.02356,-0.025452,0.010416,-0.011955,0.0048825,0.02115,0.020933,-0.0044384,0.028448,0.01027,0.068367,0.002633,-0.0064406,-0.083962,-0.0022059,-0.0060767,-0.006007,0.042882,-0.045278,-0.042811,0.027457,-0.021606,-0.00074616,0.0014535,-0.06709,0.0031964,-0.032083,-0.0037036,-0.014027,-0.0064603,-0.0011696,0.022992,-0.02225,-0.020657,-0.019115,-0.014169,-0.024063,0.021495,0.00076171,0.0018863,0.022137,0.01011,-0.0061873,-0.015226,0.025582,0.014326,0.0013748,0.014995,0.0087462,0.027855,0.02533,-0.020259,-0.0028994,0.0025176,-0.057013,0.025094,-0.032876,0.054696,0.0039105,0.0083356,0.031431,0.0033266,0.031836,0.0048949,0.02937,0.0015074,-0.0025227,0.036736,0.018595,-0.015717,-0.013206,-0.011306,-0.00020098,0.0048085,0.005586,0.015618,-0.0036863,0.061256,0.020152,0.014326,0.0060178,0.026719,-0.0037921,0.0028104,-0.074166,-0.0038567,0.054724,-0.022161,-0.039741,0.005539,-0.0057808,0.0034054,0.025154,0.10796,-0.010957,-0.037459,-0.027736,-0.013081,0.00096228,-0.015365,-0.0032334,-0.0030929,0.00042618,0.064657,-0.0088509,0.046663,-0.0066432,-0.00076878,0.0060162,-0.040323,0.027603,0.01593,-0.058676,-0.020612,0.0019404,-0.014281,0.023441,0.043693,0.094301,0.0029521,-0.021616,0.013282,-0.033945,-0.0076407,0.0036577,0.0059446,-0.0072823,0.0018985,-0.012285,-0.0015139,0.001777,0.0027035,-0.0085149,-0.05147,-0.022988,0.011411,-0.01329,-0.0038338,0.030601,0.030237,0.022291,-0.0020644,0.035563
0.25436,0.011693,-0.0017084,0.0012249,0.031453,0.00046995,0.011015,0.0097251,-0.005777,-0.0078842,-0.02714,-0.0042042,-0.0048251,-0.0077412,0.025968,-0.0028911,-0.046144,0.024727,-0.031036,-0.022142,-0.008944,0.0067531,0.037982,-0.0020889,-0.043474,-0.014181,-0.029019,0.0081111,-0.014841,-0.042797,-0.017753,-0.040888,0.0039091,0.0086299,0.020648,-0.0027638,0.036368,0.043282,-0.057363,0.011389,-0.026896,-0.0057526,-0.01724,0.0096378,-0.0086582,0.018115,0.0014921,-0.022046,-0.088714,-0.019555,-0.028429,0.015381,-0.1316,0.10221,0.10514,0.00021748,-0.062747,-0.0052449,-0.008357,0.18046,0.0010014,0.026146,-0.0022888,-0.0755,0.00097994,-0.0091331,-0.0071519,-0.0084394,-0.0066514,-0.029958,-0.026484,-0.0024804,-0.019713,-0.0086741,-0.012364,0.02645,0.013763,-0.01303,0.041366,-0.10957,0.010124,0.059314,-0.053795,-0.0019946,-0.012282,-0.010051,-0.031927,-0.025323,0.00042616,0.076671,-0.081781,0.081512,0.0063992,0.00048834,0.0065842,-0.095997,0.0050359,-0.096206,0.0033494,-0.059066,0.00097683,0.0068233,0.0036598,0.0032719,-0.0078036,-0.0071486,-0.029124,-0.0065846,0.01277,0.0020893,0.02245,-0.012396,-0.058439,-0.067017,0.010124,0.0018246,0.016984,-0.038598,-0.013931,-0.022641,-0.024636,0.00067746,-0.049087,0.097256,0.0027869,-0.007472,-0.0014172,-0.071941,-0.0082547,-0.006608,-0.0068154,-0.0073243,-0.034932,0.031437,0.0023001,-0.01374,-0.0029498,0.0063983,-0.064284,-0.01248,-0.0092669,-0.019093,-0.096454,-0.10035,0.14017,-0.094175,-0.081234,-0.13894,-0.12457,0.012067,-0.1021,0.010859,-0.066612,-0.0065492,-0.003549,-0.0032162,-0.035099,-0.033673,0.033243,-0.010282,0.015395,-0.0040437,-0.1017,-0.030172,-0.011376,-0.02212,-0.05869,0.054711,0.0089607,-0.047507,0.0029222,-0.085824,0.18967,-0.091913,0.027498,0.011274,0.15904,-0.025255
0.012667,0.025147,0.0091692,0.011125,0.12592,0.016003,0.089912,0.067194,0.038649,0.029389,0.064824,0.041013,0.04103,0.021941,0.10965,0.12939,0.016697,0.074396,0.042876,0.020302,0.088618,0.093476,0.11441,0.026358,0.072497,0.12033,0.017911,0.11446,0.044398,0.07574,0.11107,0.094401,0.010319,0.054857,0.091947,0.026093,0.098632,0.1892,0.084982,0.066543,0.027402,0.024815,0.010738,0.030011,0.011853,0.13721,0.038271,0.0093018,0.093715,0.014597,0.014985,0.012633,0.059115,0.07031,0.053345,0.080908,0.047768,0.0083776,0.0058283,0.077815,0.010827,0.033518,0.021061,0.018485,0.035108,0.024324,0.036604,0.05022,0.034588,0.034507,0.046451,0.030609,0.13648,0.016272,0.011241,0.073364,0.070555,0.010381,0.078236,0.059791,0.26434,0.099574,0.015118,0.0090229,0.067509,0.03703,0.025755,0.012356,0.011978,0.078559,0.057003,0.048991,0.057435,0.011896,0.013571,0.043668,0.0084826,0.04388,0.0092581,0.032729,0.0096307,0.013708,0.039917,0.030519,0.052029,0.029457,0.021754,0.010737,0.11958,0.064917,0.087462,0.049902,0.069732,0.077326,0.26434,0.019079,0.082503,0.018373,0.006906,0.084107,0.0090563,0.054873,0.03328,0.042139,0.011113,0.014204,0.0089356,0.058714,0.11201,0.030594,0.059481,0.052187,0.028963,0.097681,0.02107,0.022529,0.012648,0.022706,0.064684,0.01306,0.053223,0.0090177,0.038087,0.042001,0.052427,0.042908,0.042407,0.061374,0.024521,0.012055,0.018229,0.034387,0.077797,0.097832,0.053867,0.029534,0.0158,0.045474,0.011933,0.018059,0.0079867,0.0093852,0.044607,0.01385,0.011248,0.083259,0.037892,0.010577,0.05818,0.030069,0.025378,0.01833,0.0056597,0.066735,0.046918,0.027934,0.0030897,0.052662
0.27573,0.035655,0.0094962,0.013973,0.044499,0.021801,0.037348,0.026774,0.012979,0.022599,0.0938,0.010001,0.015335,0.019677,0.039839,0.0099445,0.057321,0.1344,0.15038,0.02401,0.13444,0.091277,0.08994,0.014801,0.1395,0.15319,0.04225,0.13009,0.07365,0.10681,0.10776,0.31015,0.01072,0.073089,0.089841,0.016848,0.11455,0.10692,0.085127,0.14754,0.029482,0.010131,0.017737,0.027676,0.013896,0.14374,0.026187,0.02218,0.10122,0.022536,0.029619,0.027234,0.1408,0.12008,0.12195,0.079628,0.064006,0.0089574,0.0095956,0.21058,0.011615,0.029641,0.024819,0.08273,0.014647,0.015167,0.014982,0.013961,0.01445,0.045692,0.088223,0.098091,0.084168,0.023532,0.018849,0.12442,0.13592,0.016626,0.16108,0.13958,0.081011,0.11789,0.060981,0.020457,0.054817,0.03143,0.049539,0.025755,0.011172,0.10957,0.097985,0.099772,0.057607,0.010924,0.0111,0.10608,0.0095827,0.10424,0.0088855,0.076719,0.012174,0.032541,0.012297,0.019409,0.033791,0.015005,0.037946,0.016225,0.1298,0.12636,0.16486,0.083874,0.1501,0.087518,0.081011,0.014747,0.044745,0.044437,0.014697,0.11266,0.024652,0.036848,0.058611,0.11069,0.0079621,0.014546,0.024244,0.090989,0.02842,0.041229,0.061132,0.02451,0.049711,0.13044,0.010518,0.073231,0.011997,0.017032,0.07485,0.01808,0.034829,0.019565,0.096833,0.10114,0.16042,0.10271,0.094348,0.13978,0.13175,0.039742,0.10521,0.027938,0.10049,0.025805,0.014537,0.016557,0.10335,0.066891,0.05225,0.012916,0.047973,0.027941,0.10266,0.030832,0.044001,0.12776,0.081916,0.08422,0.061829,0.068051,0.0096658,0.1033,0.19628,0.109,0.13783,0.024352,0.16289,0.046383
0.0052823,-0.031762,0.12538,0.18084,0.12279,0.18847,-0.023732,-0.040935,-0.046651,-0.015615,-0.010639,0.08464,0.072829,0.00047725,0.040315,-0.046729,0.007383,-0.0012998,0.036005,6.6965e-05,-0.0084952,-0.012202,0.0064662,-0.0070378,0.039954,0.0091218,0.013992,-0.0044229,0.039301,0.019578,-0.01907,0.0064431,0.00092502,-0.010581,-0.019577,0.050832,0.020866,-0.013532,0.038485,-0.03108,0.035394,0.038247,0.0016581,0.027105,0.014211,0.12863,0.040148,-0.023981,-0.049753,0.00073347,0.0021996,-0.024451,0.013889,-0.01238,-0.02822,-0.12124,-0.059917,0.0040286,0.021313,-0.06239,0.028652,-0.020304,0.082095,0.031292,-0.07336,-0.047881,-0.020077,0.048369,0.029844,-0.0019427,0.013773,-0.023273,0.0035336,-0.017416,-0.010532,-0.025917,-0.051257,-0.010796,0.052181,0.035401,0.076541,0.094757,0.020299,0.010725,-0.0079327,0.040798,-0.13435,-0.016898,0.010334,0.0059489,0.063943,-0.0083341,0.17161,0.016001,0.013938,-0.0014989,0.010936,0.00097372,0.010707,0.047965,0.0075269,0.034986,0.21731,-0.020142,-0.024938,0.016566,-0.0025779,-0.0074614,0.0091597,-0.019556,-0.011933,-0.057528,0.019652,0.047266,0.076541,0.042961,-0.049715,-0.10108,0.00057239,-0.041157,-0.01629,0.1867,0.0060421,-0.002629,0.016244,-0.0034714,0.1853,0.1822,0.1565,-0.052067,0.003368,-0.0073158,-0.034638,0.018457,0.0038971,0.12587,-0.01125,0.021147,0.057186,-0.0086112,-0.023691,-0.020384,-0.022398,-0.023448,-0.028382,-0.0019427,-0.016466,-0.090554,0.082104,0.063037,0.19824,0.021839,0.15481,0.1718,-0.024786,0.0029163,0.0037842,0.13261,-0.0025603,0.0081213,-0.0039982,-0.024446,-0.019218,-0.053083,0.21856,0.088143,-0.0069829,0.001242,-0.044046,-0.023404,0.04286,0.15073,-0.0045212,-0.03201,-0.1179,0.0056095,-0.0050668,-0.0013561
0.39376,0.0035678,-0.0062689,-0.0083946,-0.017258,-0.098082,-0.04124,0.013618,-0.0076202,-0.012632,-0.036517,-0.01352,-0.0047134,-0.0037215,0.089836,-0.018077,-0.051546,0.073516,-0.058087,-0.036584,-0.024198,-0.057833,0.022564,-0.0055225,-0.075385,0.013552,-0.032015,-0.0016361,0.015943,-0.073508,-0.022984,-0.13151,0.00046909,0.038673,0.097116,-0.008011,0.064942,0.020854,-0.034977,0.049406,-0.027079,0.0068962,-0.025664,-0.00058957,-0.011347,0.0069974,0.026295,-0.04739,-0.06784,-0.027128,-0.05508,0.057235,-0.062425,0.032855,0.055032,0.11034,-0.15122,-0.022397,-0.026617,0.14804,0.032467,0.032626,0.031166,-0.087566,0.024052,-0.00212,-0.026546,-0.0092581,-0.016643,-0.056836,-0.064138,0.014752,-0.030041,-0.037707,-0.023023,0.031073,0.0073693,-0.026427,0.080984,-0.11189,-0.035231,0.057426,-0.05977,-0.0033794,0.024016,0.017377,-0.14311,-0.049135,-0.0028861,-0.015936,-0.18074,0.00054576,-0.03139,0.0030111,0.0090614,-0.029294,0.011755,-0.033717,0.0069056,-0.13789,0.005452,0.0060821,-0.034383,-0.058946,-0.064611,0.0071945,-0.012539,-0.021597,-0.0029861,0.033383,0.033493,0.034413,-0.20324,-0.026057,-0.035231,0.013043,0.037456,-0.14205,-0.024731,-0.11094,-0.043059,-0.039016,-0.0010304,0.04019,0.009125,-0.01221,-0.0022286,0.11281,-0.058954,-0.042771,-0.00042639,-0.02656,-0.035089,0.030273,0.011962,-0.028281,-0.0048513,0.0049276,-0.031119,-0.026099,0.044647,-0.049546,-0.067067,-0.054119,0.12439,-0.038374,-0.011339,-0.20931,-0.15059,0.0023568,-0.054804,-0.016802,0.1203,-0.10887,-0.00056715,-0.0034924,0.011981,-0.068324,0.042997,-0.029516,0.019898,-0.031507,-0.068396,-0.093686,-0.04621,0.003084,-0.13619,0.071348,0.082843,-0.14388,0.00047832,-0.099597,0.28773,-0.18834,0.055754,-0.027192,0.23864,-0.079414
0.026453,0.064576,0.13363,0.19334,0.3008,0.19727,0.1324,0.20477,0.15073,0.029809,0.058977,0.21003,0.23497,0.024094,0.056969,0.21815,0.031088,0.1731,0.06296,0.032414,0.16487,0.070404,0.18659,0.022327,0.10919,0.11344,0.032595,0.17091,0.097712,0.086439,0.12118,0.14648,0.033425,0.11837,0.13985,0.056603,0.15466,0.30902,0.10842,0.12864,0.038489,0.038865,0.014856,0.054985,0.017814,0.16794,0.13422,0.03034,0.21864,0.016913,0.02759,0.042618,0.038075,0.035754,0.037163,0.15388,0.071612,0.016472,0.022312,0.082897,0.050376,0.029323,0.10363,0.073859,0.14308,0.14788,0.057749,0.2238,0.2707,0.033841,0.06053,0.049001,0.1892,0.039436,0.020164,0.11539,0.12668,0.016348,0.13115,0.18951,0.21792,0.1483,0.034905,0.033112,0.19748,0.39407,0.14106,0.022119,0.031959,0.05929,0.070132,0.033343,0.17859,0.028049,0.035784,0.032381,0.01875,0.031395,0.018473,0.056346,0.015369,0.074406,0.27329,0.053353,0.077167,0.24656,0.019746,0.026595,0.26793,0.13296,0.15667,0.13488,0.14337,0.052358,0.21792,0.059368,0.098015,0.1147,0.012775,0.16226,0.020277,0.19569,0.017969,0.046876,0.026265,0.017916,0.18887,0.20013,0.2585,0.24185,0.098201,0.034066,0.053669,0.11749,0.032948,0.13224,0.023317,0.052381,0.1487,0.016587,0.18336,0.025796,0.045716,0.048233,0.08803,0.044815,0.040949,0.099369,0.13381,0.087441,0.23264,0.10612,0.16872,0.25985,0.031952,0.02911,0.04137,0.2006,0.015476,0.012585,0.011339,0.029289,0.048663,0.054563,0.2359,0.2203,0.16469,0.016321,0.099636,0.075684,0.04286,0.18146,0.007061,0.23208,0.1367,0.099748,0.0054196,0.12616
0.42004,0.053196,0.02594,0.038681,0.069948,0.12068,0.086202,0.1902,0.022739,0.034805,0.18066,0.018366,0.018585,0.030471,0.11786,0.083547,0.078191,0.16157,0.1038,0.043206,0.21569,0.13772,0.17445,0.021903,0.41833,0.28361,0.058483,0.19646,0.15896,0.15807,0.16634,0.32081,0.036382,0.13972,0.18134,0.046627,0.21978,0.070621,0.090636,0.11898,0.030957,0.019569,0.026899,0.083666,0.019886,0.13985,0.054541,0.047688,0.20881,0.029479,0.064872,0.089885,0.075606,0.064895,0.08242,0.14063,0.15194,0.028032,0.0397,0.21459,0.04615,0.041416,0.050007,0.11271,0.10713,0.02885,0.044528,0.022715,0.03543,0.10758,0.16386,0.24972,0.15887,0.05702,0.030133,0.21556,0.16582,0.035031,0.11048,0.23978,0.080148,0.083946,0.08896,0.060501,0.12327,0.070775,0.17758,0.049644,0.029305,0.09541,0.18265,0.071791,0.10766,0.023624,0.037304,0.051492,0.024659,0.053504,0.018636,0.15446,0.016977,0.044156,0.047855,0.071558,0.15186,0.07926,0.026941,0.045944,0.178,0.2109,0.23953,0.16334,0.35268,0.054871,0.080148,0.026854,0.055081,0.1592,0.027852,0.21167,0.043342,0.099159,0.020552,0.11113,0.028758,0.022187,0.033297,0.21889,0.086338,0.086488,0.18624,0.051573,0.069747,0.19839,0.025464,0.13845,0.01798,0.029264,0.11634,0.027402,0.061582,0.050461,0.08239,0.082002,0.25406,0.078072,0.065966,0.21641,0.16951,0.061405,0.18109,0.041735,0.23239,0.12345,0.019032,0.036606,0.1573,0.14147,0.081202,0.030603,0.080629,0.06836,0.088046,0.094044,0.085271,0.18273,0.19699,0.14137,0.23264,0.18371,0.020031,0.16096,0.30063,0.2284,0.20762,0.080629,0.24538,0.14894
0.0025846,-0.028856,0.21325,0.16999,-0.10219,0.10649,-0.03311,-0.03745,0.033751,-0.003816,0.016537,-0.043074,-0.053099,-0.004138,-0.042983,0.012792,0.0030442,-0.024483,-0.0029386,0.00045695,-0.0071274,0.025986,0.0061643,0.013421,0.04939,0.010618,0.038994,0.021512,-0.066678,0.00821,0.067574,-0.028754,-0.0014711,-0.062609,0.013849,0.062224,0.13585,0.00021661,0.025849,0.052009,0.039396,0.021227,-0.0077058,-0.15761,-0.042809,0.016329,-0.058591,0.0015488,0.042363,-0.011477,-0.014796,-0.062925,-0.0041797,-0.0032498,-0.0030742,-0.15315,-0.11247,0.03241,0.04279,-0.011124,0.018354,-0.0071348,0.23143,0.31018,0.026627,0.058735,-0.022247,-0.0063476,-0.055465,0.010296,0.0095193,0.019379,0.030333,-0.0074775,-0.012602,0.00013426,0.059156,-0.0076782,0.10854,-0.085555,-0.023893,-0.0041409,-0.23441,-0.30137,-0.015121,-0.069698,-0.040855,-0.029916,0.0090146,0.037184,0.055536,0.038564,0.079955,0.026793,0.025505,-0.01953,0.030619,-0.019554,0.024796,-0.051938,-0.052074,-0.034119,-0.002557,-0.010878,0.016321,-0.023057,-0.06046,-0.057055,0.037361,0.013928,0.046518,0.09907,-0.19206,0.070641,-0.023893,-0.017336,0.008117,-0.0077145,-0.040217,0.062663,-0.031573,-0.036526,0.016783,0.038267,0.033598,-0.01182,0.19622,0.043473,-0.047693,-0.0024116,0.0057656,0.030702,0.013448,-0.040411,0.038679,0.076347,-0.0098635,0.016796,-0.24306,0.0045991,-0.0039652,-0.054527,-0.037967,-0.032624,0.017944,-0.022639,-0.1398,-0.094602,0.27226,-0.032885,0.11272,-0.032831,0.02615,0.0076727,0.0010039,0.034771,-0.25271,-0.0025525,0.011308,-0.041756,-0.019051,-0.051401,-0.035714,-0.10859,0.081579,0.036784,-0.018123,-0.0067496,-0.030123,-0.058065,-0.027941,0.12108,-0.0085621,-0.056862,-0.09217,0.050592,7.6825e-05,0.0042334
0.3935,-0.036477,-0.025201,-0.020682,0.010428,-0.096534,0.0061933,-0.039334,0.0049796,0.00015925,-0.059066,-0.071806,-0.0075714,-0.00059107,0.0073941,-0.019856,-0.014082,-0.0036248,-0.05118,-0.028546,0.0026688,-0.028507,-0.0018147,-0.0073839,-0.090664,0.037459,-0.038951,-0.013759,-0.030439,-0.079679,-0.016186,-0.12762,-0.001167,-0.00512,0.052658,0.040192,-0.045393,-0.074679,-0.0092711,0.022521,-0.01064,0.0061998,-0.027625,-0.041864,-0.070908,-0.021399,0.023283,-0.13842,-0.165,-0.033507,-0.027428,0.175,-0.0026709,-0.0063114,-0.0091018,0.10577,-0.19456,-0.084665,-0.08678,0.02273,0.049402,0.03666,0.024436,0.037203,0.099267,-0.0059913,-0.016229,0.043562,-0.018172,-0.031786,-0.045797,0.018137,-0.0060194,-0.10007,-0.030584,0.072502,0.044077,-0.025413,0.043941,0.058804,-0.026765,0.0017527,-0.039671,0.0047872,0.01797,0.0040793,-0.17723,-0.063049,0.017488,-0.11176,-0.16106,-0.096393,0.028914,0.025502,0.022895,0.010564,0.040144,0.0076788,0.044758,-0.11682,0.013077,-0.087294,-0.11884,-0.053118,-0.06179,-0.021687,-0.022378,-0.080315,0.035639,0.066795,0.073804,-0.01287,-0.27235,-0.0074374,-0.026765,0.035292,0.01323,-0.2403,-0.1011,-0.19743,-0.07094,0.087268,0.022322,-0.074088,0.040907,-0.02333,-0.088447,0.14563,-0.056524,-0.10029,-0.0033927,-0.041022,-0.071496,0.060268,0.0072772,-0.059574,-0.012091,0.018251,-0.052334,-0.042348,0.015652,-0.10056,-0.0076106,0.0043767,-0.046853,0.02016,0.015787,-0.086912,-0.06105,-0.069349,0.04191,-0.013646,0.15234,-0.2026,0.0034467,0.00055154,0.07913,0.020295,0.028144,-0.12852,0.0059093,-0.078143,-0.00089344,-0.096784,-0.18403,-0.0086086,-0.015206,0.049833,0.076422,-0.083771,-0.015314,-0.14137,0.27841,-0.0097862,-0.064567,-0.040239,0.23131,0.038578
