0.30097,0.19319,0.032228,0.052927,0.017748,0.028787,-0.0050637,-0.011312,-0.0095856,0.0026652,-0.01737,-0.014218,0.0019491,0.011006,-0.080685,0.014031,-0.015471,-0.023224,-0.0032439,-0.067657,-0.033408,-0.019317,0.028727,-0.022964,0.014768,-0.11059,-0.027698,0.0037474,0.030213,0.050633,0.035625,0.012655,0.003592,0.024464,0.012363,0.033547,-0.0082173,-0.030468,-0.0033094,0.056836,-0.048486,0.037973,0.023927,-0.0095292,-0.030217,0.0041887,-0.029336,-0.014886,0.034533,-0.058093,0.014292,0.0012837,-0.013826,-0.0052595,-0.035931,-0.0029085,0.021715,-0.046187,0.0078521,-0.043854,-0.018859,-0.025308,-0.012018,-0.073862,-0.00055288,0.029326,-0.025641,-0.017346,-0.011202,-0.012435,-0.049516,0.016237,-0.025951,-0.0027276,-0.0089529,-0.073546,-0.027539,-0.0025502,-0.026206,0.0047668,-0.014119,-0.015428,0.013571,-0.025278,-0.022718,-0.016967,-0.0070265,0.001381,0.0038866,-0.002522,-2.969e-05,-0.00091379,0.0043353,0.089495,0.0089556,0.052067,0.0073981,0.030987,0.027729,0.03701,0.024097,0.005538,-9.0119e-06,-0.0071668,-0.0058905,0.0021826,0.011441,-0.062119,-0.07715,-0.037768,-0.080305,0.095205,0.034859,-0.0069523,0.015054,-0.0060365,0.018455,-0.0086726,0.0005931,-0.017435,-0.019224,0.081748,0.038732,-0.040275,-0.017572,-0.0063998,0.044012,0.051219,-0.029275,0.067081,0.089406,0.030162,-0.0095923,0.0051559,0.021291,0.038147,0.026502,-0.020703,-0.027312,-0.013289,0.033188,0.036685,0.023454,0.021341,-0.0052564,-0.015809,0.014161,-0.05374,0.0030419,0.069479,-0.006503,-0.010285,-0.10329,-0.11901,-0.041373,-0.018394,0.0013755,-0.049887,-0.053866,-0.02537,-0.018018,-0.077381,-0.017982,-0.011632,-0.012985,-0.0032568,-0.0011152,0.083464,0.052188,0.0028842,0.0057174,0.0015752,-0.031535,-0.063443,-0.032997,0.010914,-0.0068495,0.0045906,0.01328,0.012369,-0.01451,0.021316,0.062903,-0.0062902,-0.00084062,0.044678,0.038406,0.063684,-0.0088103,-0.022955,0.020792,-0.036905,-0.012007,0.0025685,-0.0049751,-0.11341,0.0086899,-0.0065532,0.063791,-0.038449,0.0024532,-0.11298,-0.0026382,-0.060527,-0.15093,0.0015149,0.031803,0.010236,-0.0057613,-0.05054,-0.048955,0.061607,0.024125,-0.071649,0.013597,0.094135,-0.023879,0.05268,-0.040234,0.067608,0.014102,-0.0057992,-0.044365,-0.10731,-0.073545,-0.10753,-0.0016867,-0.0042737,0.00059423,-8.0701e-05,0.002027,0.048097,0.0062006,-0.082244,-0.00014905,0.0082208,-0.025936,-0.027478,-0.070318,-0.0041075,-0.0087982,0.0028273,-0.0020382,0.069295,-0.04053,-0.092593,-0.00225,0.001855,-0.0083621,0.0054483,-0.019521,0.0080137,0.033503,0.00086596,0.0098828
-0.025342,0.083046,0.039538,0.12274,0.032468,0.089855,-0.13208,0.079298,-0.11934,0.09191,-0.12145,-0.1056,0.041746,0.044213,0.026025,0.044912,-0.046982,0.019807,-0.043637,0.032047,-0.065152,-0.032486,0.042079,-0.029713,-0.042231,0.01402,0.0067656,-0.0654,0.014326,0.023098,-0.011754,0.012364,0.052334,-0.016629,-0.025986,0.0025027,-0.081887,-0.0051789,0.023491,-0.023914,0.05339,0.027127,-0.016451,0.057862,0.048916,-0.023979,0.021071,0.016838,-0.020273,-0.043212,0.093102,-0.014241,-0.028809,0.051611,-0.0088293,0.10833,-0.0010641,0.012222,-0.043431,-0.058177,0.0036323,-0.040688,-0.0095406,-0.018518,0.044309,-0.019629,-0.058273,0.055454,0.0040695,0.039626,0.010952,0.029405,-0.00076042,0.028935,0.038614,-0.01127,0.0094333,-0.014788,0.030611,0.036175,-0.0097677,0.039879,0.073326,-0.0024743,-0.032574,0.018917,0.011007,0.054311,0.047337,0.019931,0.01812,0.015045,0.012664,0.0064059,0.025174,0.13925,0.020452,0.040029,0.044442,0.078873,0.084224,0.054023,-0.10192,0.054695,-0.026945,0.030056,-0.061362,0.051444,0.072466,-0.079094,-0.045402,0.0061373,-0.089225,-0.014579,-0.016579,-0.009538,0.079161,-0.13864,-0.0036553,-0.06226,-0.032232,-0.032202,-0.017827,0.09704,0.0036149,-0.02081,-0.028002,-0.015565,0.075829,-0.012473,-0.03931,-0.043281,-0.0023624,-0.038849,0.062018,-0.017231,0.005218,-0.0026161,0.0012896,0.035259,0.0030518,0.015383,0.02071,-0.0064474,0.033584,-0.0049412,-0.0022701,-0.011774,0.092418,-0.016704,-0.012799,0.032889,0.052913,-0.025809,0.050915,-0.02609,0.022089,0.00013284,-0.020565,-0.0031791,0.099044,0.035072,0.012595,0.0097197,0.012977,0.017642,0.012413,0.030127,0.14215,0.03015,0.031872,0.022824,0.10345,-0.05618,0.050232,-0.021505,-0.014951,-0.003847,-0.017475,0.028413,0.16268,0.0090159,-0.0078931,0.067309,-0.028741,0.049066,0.0022801,-0.029275,0.048943,0.00075859,0.041532,0.023409,0.003929,0.076497,0.0098473,-0.014783,0.013574,0.041928,-0.049551,0.074982,-0.0022893,-0.030364,-0.0056637,0.050205,-0.020912,0.044003,0.022943,0.043053,0.036701,-0.10222,-0.10745,0.054266,0.068817,-0.093142,0.018673,-0.042784,0.042935,-0.019671,-0.066044,-0.02729,0.03546,0.067353,-0.00052497,-0.0081019,0.029197,-0.0041372,0.022397,0.049113,0.010277,0.0093173,0.016737,0.0099291,0.022228,-0.10176,0.061594,-0.088727,0.038662,-0.052622,-0.010982,0.017225,-0.092911,0.06648,-0.053357,0.014908,0.076813,-0.056711,0.012913,0.026098,-0.15828,0.073521,-0.035035,0.014101,0.101,0.021459,0.087508
0.31942,0.19541,0.040882,0.058367,0.038605,0.046263,0.061593,0.050059,0.069483,0.046502,0.048934,0.09924,0.018526,0.034835,0.086157,0.022715,0.032052,0.045293,0.03692,0.10193,0.073105,0.070147,0.10354,0.056518,0.069173,0.16497,0.10982,0.06094,0.03303,0.12533,0.076379,0.018143,0.079971,0.05582,0.046529,0.098519,0.021102,0.089394,0.076925,0.070695,0.048806,0.077575,0.087652,0.070523,0.082685,0.073364,0.064629,0.10184,0.055563,0.076614,0.02164,0.034316,0.043032,0.064113,0.058439,0.05675,0.029057,0.064805,0.043217,0.092091,0.046061,0.056011,0.078972,0.10513,0.017961,0.056757,0.11261,0.074034,0.042808,0.082733,0.071466,0.027536,0.037594,0.026703,0.10384,0.13222,0.11761,0.02517,0.048729,0.044309,0.045541,0.077534,0.039112,0.12849,0.069869,0.13495,0.10337,0.023546,0.017243,0.0099668,0.0077558,0.0088756,0.010169,0.089495,0.02308,0.052701,0.018026,0.032262,0.031624,0.044921,0.026981,0.011061,0.05066,0.021978,0.015477,0.020566,0.044642,0.11413,0.13962,0.059096,0.11091,0.14476,0.058969,0.034807,0.038841,0.019223,0.044708,0.038273,0.066963,0.043541,0.068994,0.086866,0.064401,0.042342,0.062992,0.07182,0.049824,0.058808,0.081531,0.11768,0.11754,0.063835,0.057925,0.061076,0.046224,0.051834,0.058516,0.05928,0.050499,0.055951,0.068193,0.063635,0.059841,0.056657,0.038119,0.078414,0.088772,0.092148,0.11102,0.098768,0.12518,0.01934,0.14211,0.12509,0.07073,0.066732,0.013665,0.068404,0.10747,0.12398,0.10761,0.10835,0.09782,0.10916,0.076599,0.012986,0.0043801,0.087192,0.053227,0.016769,0.015419,0.010325,0.073674,0.070684,0.090072,0.056645,0.033918,0.071537,0.028071,0.099186,0.02948,0.052258,0.066806,0.022704,0.080749,0.087285,0.10456,0.088266,0.079539,0.05664,0.047732,0.060551,0.062648,0.047298,0.055964,0.1426,0.068543,0.034153,0.097851,0.075657,0.10328,0.11767,0.10848,0.10698,0.19737,0.010319,0.03333,0.036358,0.018249,0.059476,0.08665,0.070229,0.051965,0.097024,0.061705,0.099605,0.033927,0.085438,0.10021,0.11042,0.070677,0.060122,0.14834,0.17227,0.14856,0.17499,0.0085757,0.014248,0.003475,0.0028367,0.0039483,0.04823,0.010212,0.10889,0.052843,0.078985,0.027888,0.10086,0.10217,0.0063213,0.020115,0.092632,0.031491,0.12014,0.076874,0.13934,0.0063311,0.0025723,0.02483,0.064258,0.097267,0.0080137,0.036176,0.0013911,0.034483
0.049368,0.083046,0.045899,0.12294,0.096993,0.09672,0.1378,0.10028,0.14698,0.095275,0.1219,0.12911,0.044367,0.056789,0.037461,0.060844,0.050461,0.034452,0.059157,0.095341,0.08627,0.069617,0.068298,0.062782,0.063494,0.065569,0.13116,0.092996,0.06395,0.1239,0.05326,0.021214,0.081781,0.025785,0.03404,0.035309,0.10762,0.095943,0.085873,0.062711,0.11964,0.10576,0.071813,0.10902,0.083888,0.13199,0.026082,0.10011,0.039621,0.15233,0.13335,0.17573,0.10697,0.16979,0.048093,0.14088,0.055643,0.058542,0.10386,0.090602,0.11209,0.067091,0.11142,0.052313,0.10373,0.1376,0.10332,0.09905,0.030768,0.13533,0.075443,0.042957,0.05775,0.031219,0.076599,0.1409,0.12486,0.065587,0.051023,0.046705,0.034323,0.098374,0.074728,0.13163,0.062704,0.14947,0.10194,0.054574,0.048028,0.020425,0.019012,0.015369,0.013791,0.0064059,0.037071,0.13925,0.034339,0.048788,0.056099,0.082822,0.084249,0.055904,0.11418,0.056566,0.046902,0.038809,0.072043,0.055017,0.077809,0.098088,0.096816,0.036986,0.098505,0.027372,0.018813,0.016508,0.080143,0.18503,0.053213,0.076546,0.064436,0.035158,0.036374,0.097102,0.073432,0.04799,0.11229,0.025047,0.080811,0.046591,0.067748,0.07093,0.037847,0.097378,0.16453,0.061932,0.13545,0.059063,0.036795,0.062752,0.13406,0.11932,0.046326,0.061279,0.043631,0.10844,0.094483,0.044438,0.17068,0.12982,0.085711,0.033071,0.14118,0.12412,0.10592,0.13027,0.022525,0.11841,0.087324,0.13409,0.12,0.13267,0.074664,0.10838,0.071704,0.017968,0.012831,0.030935,0.14215,0.038066,0.074329,0.024238,0.10345,0.083308,0.055967,0.038454,0.021573,0.052294,0.018827,0.070084,0.16377,0.02764,0.10439,0.067309,0.05718,0.092639,0.04912,0.094435,0.077755,0.047492,0.15857,0.17548,0.11328,0.1728,0.052974,0.076328,0.081408,0.046327,0.16577,0.15971,0.056582,0.10086,0.11276,0.13323,0.11915,0.044239,0.027056,0.077374,0.039264,0.13274,0.15541,0.082169,0.073445,0.13711,0.038848,0.044818,0.066033,0.13989,0.10984,0.055786,0.070285,0.17026,0.082111,0.10994,0.11908,0.093818,0.022397,0.049113,0.010327,0.0093173,0.016737,0.0099824,0.022441,0.131,0.072667,0.16374,0.04787,0.17188,0.12936,0.018368,0.092911,0.10493,0.058276,0.085468,0.13107,0.18638,0.015758,0.026098,0.16258,0.1001,0.17028,0.014101,0.101,0.021459,0.091616
0.04283,0.043089,0.054996,0.037894,0.040198,0.073048,-0.028246,0.0009683,-0.075578,-0.00090793,-0.010314,-0.0020466,0.011574,0.023562,-0.11894,0.035664,-0.1005,0.10065,-0.15869,-0.043711,-0.13449,-0.15057,0.074255,-0.18424,0.046425,-0.092777,0.042339,0.039368,0.011893,-0.028426,-0.027245,-0.0099005,-0.010673,0.09907,0.17231,0.0016513,0.017028,-0.038223,0.011813,0.10563,-0.207,0.15358,-0.05714,-0.020895,0.026591,0.0051892,0.023758,0.058294,-0.033312,-0.058398,-0.012935,-0.001835,-0.017813,0.0011051,-0.039285,-0.012013,-0.074206,-0.0077174,-0.023483,-0.028753,0.10628,-0.020904,0.048315,-0.0013804,-0.0231,0.070111,0.0014085,-0.0051446,0.010214,0.033237,-0.0019008,-0.028834,-0.045034,0.0071096,-0.010563,-0.013713,-0.020759,-0.062584,-0.065819,-0.13495,-0.11416,-0.0033998,0.0023222,-0.0076858,-0.19681,-0.16806,-0.14709,0.014368,0.019661,0.0019874,0.0010672,0.0036156,0.0045574,0.093399,0.016758,0.078548,0.034458,0.048085,0.03683,0.041475,0.013014,0.0074145,-0.025554,0.0041038,-0.17919,0.02525,-0.043292,0.048283,0.082943,-0.19532,-0.16262,0.091322,-0.0097328,0.039165,0.14321,0.027006,0.0024604,-0.020448,0.014122,0.0028768,-0.061025,0.11931,0.15306,-0.17221,-0.041025,-0.016741,0.034301,0.041436,0.055531,-0.044234,-0.038772,-0.0059248,-0.00099749,-0.0070129,-0.010531,-0.092379,0.012786,-0.011766,-0.027349,-0.031924,0.01427,0.008334,0.0015409,-0.051888,-0.016679,0.078839,-0.087307,0.039315,0.02669,-0.016034,-0.066147,0.0040625,-0.057415,-0.020819,-0.025906,-0.10533,-0.00052604,-0.083046,-0.0077692,-0.15232,-0.10344,-0.068522,-0.086928,-0.14887,-0.17887,-0.0031415,-4.2502e-05,0.039008,0.074126,0.0028079,-0.16817,0.072726,-0.060898,-0.10234,0.077537,0.12254,0.042228,-0.00069128,0.20323,-0.0021391,-0.10422,0.057532,0.032682,-0.06564,-0.049214,0.028996,0.017979,-0.016328,0.02818,-0.00082105,-0.0011275,-0.054753,-0.087347,-0.00093647,0.065549,-0.0034896,-0.046875,-0.0098316,-0.004746,-0.064558,-0.075138,-0.02333,-0.11156,-0.071181,-0.14989,0.0024622,0.016146,0.0056883,0.15226,-0.11314,-0.0067811,-0.13555,-0.0066053,0.067265,0.037433,0.05888,-0.032546,-0.028166,-0.13069,-0.028518,0.01204,-0.081739,-0.13025,-0.0063842,-0.02543,-0.16233,-0.0058459,0.0015454,0.0001237,0.0035095,0.0080981,0.013499,0.007303,0.02802,-0.080992,-0.093457,-0.010195,-0.11058,-0.067848,-0.0029319,-0.0023982,-0.049749,0.12922,-0.020022,-0.037021,-0.065818,-0.00086064,-0.00085464,-0.06561,-0.051405,-0.10637,0.0033266,0.021414,-0.0014454,-0.023101
-0.12313,0.14194,0.072549,0.1012,0.089517,0.14784,-0.16503,0.11202,-0.16574,0.15303,-0.16998,-0.17245,0.077074,0.06079,0.034122,0.0919,0.035702,-0.032031,-0.039383,0.014243,-0.12138,-0.0011468,0.097448,0.060731,-0.072185,-0.0035876,0.047468,-0.15212,0.032261,0.027521,-0.0089757,0.025165,0.067481,-0.047893,-0.099208,0.032271,-0.12289,0.032408,0.081995,-0.051379,0.13619,0.0092572,-0.039051,0.079072,0.036775,-0.049921,0.0055431,0.0078199,-0.008329,-0.082709,0.14463,-0.0015084,-0.016254,0.069472,-0.002822,0.14187,0.011602,-0.0046011,-0.028058,-0.056054,-0.0060925,-0.059877,-2.8878e-05,-0.05169,0.087646,-0.037921,-0.077337,0.049663,0.060363,0.035056,-0.037926,0.036173,0.011361,0.045783,0.1657,0.0035476,0.053998,-0.0061993,-0.0026189,0.085255,-0.021398,0.039296,0.14824,-0.00064432,0.0012125,0.019004,0.034698,0.13022,0.11012,0.035863,0.027236,0.026049,0.025622,0.050861,0.044104,0.19219,0.037693,0.063086,0.056314,0.1583,0.083748,0.050142,-0.17274,0.087634,-0.0041189,0.05596,-0.10944,0.087184,0.049599,-0.13336,-0.016792,0.023644,-0.15599,-0.012794,-0.054469,-0.015698,0.11659,-0.19977,-0.00016637,-0.11739,-0.0009252,-0.028967,-0.0085202,0.11095,0.058222,-0.058657,0.054777,-0.082771,0.018343,0.034441,0.0087099,-0.085805,-0.039996,-0.070927,0.11502,0.0073036,0.038526,-0.053588,-0.04418,0.074785,0.010973,-0.0014581,0.0029411,0.0051761,0.079775,-0.055048,-0.012795,-0.11014,0.091054,-0.016163,0.0079463,0.038905,-0.01127,-0.020359,0.025597,-0.040178,0.043103,-0.012528,0.0013732,0.03778,0.047207,0.0063558,0.032113,0.016176,0.040226,0.026844,0.017601,0.065053,0.18351,0.056257,0.046025,0.05265,0.096396,-0.034881,0.12055,-0.02196,-0.013904,0.00087045,-0.093478,0.033037,0.13059,-0.080198,0.068826,0.10256,-0.086717,0.087416,0.023486,-0.049472,0.029848,-0.052293,0.11232,0.096128,-0.023516,0.12827,0.046591,-0.075169,0.014651,0.059292,-0.073437,-0.025804,0.00053148,-0.020688,0.013865,0.021056,0.01454,0.088198,0.0477,0.086032,0.039145,-0.14927,-0.2202,0.11569,0.12314,-0.12441,-0.01541,-0.0084196,0.072605,0.018453,-0.1105,-0.023941,0.01436,0.11417,0.0090061,-0.04377,0.00898,0.017347,0.031476,0.10396,0.014565,0.014713,0.02996,0.034989,0.036698,-0.18429,0.10154,-0.0050775,0.058377,-0.039498,0.047878,0.023844,-0.038349,0.06135,0.02146,0.079694,0.040356,-0.14021,0.016282,0.043992,-0.13614,0.12206,0.011411,0.037888,0.15883,0.032849,0.11464
0.10478,0.04574,0.061813,0.041885,0.075837,0.088146,0.09138,0.09933,0.11624,0.057141,0.078955,0.10274,0.025818,0.047622,0.21703,0.074014,0.15111,0.21722,0.26326,0.097874,0.26005,0.2204,0.09367,0.27817,0.097882,0.23463,0.097107,0.082932,0.05692,0.17153,0.11726,0.017837,0.1578,0.1384,0.19151,0.14041,0.041577,0.13606,0.12244,0.16642,0.20883,0.19496,0.1026,0.067909,0.10292,0.066375,0.15447,0.090913,0.069555,0.063887,0.067493,0.069493,0.11162,0.14589,0.092509,0.1897,0.13971,0.064996,0.096893,0.11882,0.11761,0.04941,0.084426,0.24166,0.073363,0.12392,0.13784,0.098036,0.03989,0.073621,0.13491,0.065261,0.079683,0.042647,0.12228,0.19753,0.13787,0.088792,0.17263,0.17398,0.16988,0.12404,0.048158,0.12618,0.24324,0.24141,0.18877,0.033103,0.03117,0.013376,0.016189,0.013637,0.025073,0.097721,0.047546,0.080727,0.064654,0.053541,0.05105,0.067047,0.0185,0.019029,0.079949,0.031938,0.19551,0.14684,0.12243,0.16773,0.13383,0.2456,0.32348,0.091566,0.085319,0.10734,0.15161,0.11554,0.048906,0.040724,0.14493,0.072662,0.11805,0.18463,0.18171,0.1756,0.091761,0.11711,0.11252,0.10564,0.1534,0.10431,0.088202,0.085935,0.096533,0.085465,0.13266,0.12015,0.099263,0.094043,0.084429,0.053378,0.12868,0.11734,0.15354,0.15773,0.045379,0.13784,0.18574,0.20251,0.14191,0.079396,0.15868,0.027292,0.18041,0.20737,0.12132,0.16337,0.031518,0.17095,0.090804,0.20151,0.13083,0.18656,0.16581,0.2007,0.1944,0.020404,0.007065,0.042945,0.076898,0.12172,0.19746,0.13053,0.18497,0.16446,0.10358,0.14327,0.10804,0.14406,0.21961,0.10389,0.11176,0.11063,0.10661,0.083523,0.14546,0.071149,0.097023,0.098894,0.12171,0.088915,0.10091,0.095988,0.15429,0.12362,0.12989,0.1356,0.16222,0.032593,0.10695,0.14268,0.2114,0.19942,0.19197,0.15765,0.15834,0.016998,0.020951,0.037362,0.18413,0.17993,0.059122,0.14913,0.0309,0.097514,0.1014,0.15948,0.046711,0.099334,0.16231,0.10197,0.13653,0.16757,0.18562,0.089845,0.078575,0.16536,0.011452,0.025575,0.0040449,0.004833,0.0088375,0.016554,0.023197,0.092834,0.14335,0.13122,0.016246,0.14886,0.1126,0.0069536,0.13223,0.10046,0.19939,0.13352,0.12626,0.09935,0.0041399,0.0023903,0.13519,0.067918,0.12961,0.0044006,0.070533,0.0016372,0.0384
0.16421,0.14335,0.077665,0.10142,0.1555,0.17213,0.19554,0.16291,0.19849,0.15734,0.17156,0.20028,0.081342,0.095365,0.13457,0.13167,0.13315,0.10334,0.13227,0.16392,0.20319,0.11307,0.12638,0.13729,0.12039,0.10301,0.14054,0.18525,0.16586,0.13721,0.09094,0.027322,0.12663,0.14319,0.10963,0.15332,0.21164,0.1334,0.17957,0.13048,0.18317,0.12146,0.096873,0.091752,0.07836,0.30863,0.22024,0.11659,0.058259,0.12386,0.18416,0.26111,0.12498,0.23013,0.16195,0.25282,0.10868,0.20903,0.16937,0.11512,0.24323,0.084125,0.12931,0.094931,0.16012,0.25077,0.13263,0.1299,0.06942,0.076867,0.10132,0.071112,0.1179,0.051048,0.17781,0.17226,0.12056,0.16575,0.19877,0.10178,0.10434,0.10451,0.14898,0.12279,0.13059,0.15833,0.068885,0.13093,0.11078,0.035933,0.032967,0.026537,0.026524,0.051255,0.062469,0.19347,0.053001,0.08282,0.10681,0.17763,0.088357,0.074522,0.17737,0.089143,0.094681,0.11424,0.12887,0.095384,0.096848,0.26656,0.24929,0.053818,0.18414,0.032021,0.059032,0.054159,0.12043,0.2357,0.069297,0.14108,0.096298,0.076234,0.13195,0.11449,0.10534,0.10195,0.32295,0.13003,0.20323,0.070102,0.065221,0.15303,0.12944,0.19652,0.24548,0.11128,0.2718,0.13221,0.20529,0.083426,0.23439,0.21446,0.10224,0.082839,0.080329,0.16457,0.13102,0.13638,0.20369,0.10928,0.16925,0.040149,0.091069,0.087928,0.13234,0.25267,0.044287,0.21982,0.08287,0.17118,0.072791,0.18029,0.080087,0.12974,0.056714,0.027133,0.017952,0.06577,0.18919,0.083024,0.11176,0.066302,0.10048,0.13355,0.12196,0.041299,0.03393,0.079439,0.10178,0.082022,0.13607,0.10253,0.27395,0.10429,0.12825,0.25568,0.064659,0.17531,0.13935,0.13085,0.25881,0.20532,0.18409,0.25787,0.092043,0.10166,0.13509,0.059695,0.18425,0.14399,0.13839,0.081064,0.17624,0.13316,0.057265,0.088266,0.053862,0.10649,0.092547,0.22429,0.2381,0.14842,0.12645,0.18551,0.11675,0.085604,0.079211,0.214,0.1442,0.1356,0.094166,0.16628,0.097876,0.058318,0.074488,0.050661,0.031592,0.10396,0.014617,0.014713,0.02996,0.034995,0.037208,0.22949,0.13351,0.2437,0.058377,0.16159,0.11312,0.024898,0.096453,0.18013,0.13727,0.17184,0.21326,0.17916,0.016659,0.043992,0.17037,0.13491,0.1548,0.037888,0.1772,0.032849,0.11894
-0.022846,0.030206,0.040216,0.014051,0.006348,0.055576,0.0025428,-0.0048368,-0.056487,0.011622,-0.051296,-0.0061313,-0.097394,0.0060727,0.033453,-0.076107,-0.062755,0.092222,-0.11551,0.0085275,-0.032089,-0.14973,0.031816,0.046507,0.0023949,0.086571,0.014324,-0.018297,-0.023455,-0.042346,-0.015326,-0.0381,0.010148,0.14394,0.088949,0.24779,0.011033,0.0053012,-0.042169,0.13033,-0.059744,0.076229,0.00021995,-0.010345,-0.088639,-0.010677,0.028412,-0.067284,-0.11439,-0.027735,-0.025972,0.00046207,-0.033404,0.028139,0.08625,0.0030653,0.033128,0.089133,-0.0011381,-0.010842,-0.0078765,0.00016858,-0.11104,0.0017636,-0.030275,-0.030551,-0.01028,-0.0012613,0.023072,-0.0082047,-0.034192,-0.1065,-0.024306,0.0016437,-0.046312,-0.018456,-0.0081666,-0.058512,0.015926,-0.098895,-0.11902,-0.042708,0.024385,-0.076378,-0.029236,-0.14285,-0.062635,0.028326,0.016804,0.0035116,0.0017185,0.00262,0.0034762,0.038987,0.072819,0.045453,0.028202,0.033722,0.0045809,0.0058404,0.0079206,-0.0050997,-0.020107,-0.03802,0.0028695,0.16882,-0.17881,0.069395,0.032258,-0.019645,0.012962,0.016783,-0.018895,0.14487,0.11046,0.25755,-0.024996,0.038278,-0.039453,-0.061242,-0.027196,-0.04724,0.12851,-0.020485,-0.017186,-0.034517,-0.031969,-0.0013428,0.027642,0.031249,0.0087233,-0.035539,-0.032154,-0.045138,-0.0060673,0.077632,-0.017805,-0.00074303,0.041513,-0.01388,-0.030623,-0.034206,-0.079188,0.0086532,-0.0088207,-0.056749,-0.044713,-0.024249,0.012541,-0.061757,-0.024015,-0.00085821,0.016631,0.0066648,-0.084121,-0.067579,-0.0075372,-0.08772,-0.13429,-0.11464,-0.01088,-0.12715,-0.10857,-0.079062,-0.017856,-0.0058408,0.0021178,0.057914,0.039749,0.17054,0.035158,0.11925,0.065314,0.025382,0.01029,0.053052,0.14021,-0.022821,0.032817,0.033342,-0.011957,-0.013075,-0.031303,-0.0096474,-0.12397,-0.011552,-0.01341,-0.08851,0.006598,-0.016239,-0.017906,-0.048862,-0.10494,0.031313,0.072112,-0.01124,-0.055695,0.0014616,-0.095957,-0.006199,-0.097119,0.0082237,-0.14906,-0.13714,-0.0080831,0.010873,0.029692,-0.0014728,0.042724,-0.0050042,-0.022889,-0.12228,-0.051029,-0.003245,-0.0072768,-0.021818,-0.019665,-0.13689,-0.017686,-0.029464,-0.069159,-0.092796,-0.095548,-0.0178,-0.010961,-0.005804,-0.0020864,0.010105,0.0033107,0.0044062,-0.016803,0.014616,0.039178,-0.039431,-0.027273,-0.060878,-0.0050282,-0.031993,-0.020278,-0.0027411,0.066939,-0.057619,-0.057253,-0.15736,-0.037117,-0.03689,0.0021073,-0.0021547,0.020832,-0.0050342,-0.02787,-0.0027424,-0.048369,0.00025245,-0.020373
-0.1617,0.08154,0.090928,0.044523,0.12355,0.16236,-0.15432,0.1056,-0.16948,0.1355,-0.15954,-0.18517,0.038653,0.032252,-0.0098498,0.032175,0.03086,-0.023225,-0.013675,-0.063527,-0.11465,0.070474,0.085201,0.079224,-0.061325,0.014317,0.036764,-0.16216,0.029409,0.057798,-0.054513,0.029723,0.038768,-0.020018,-0.015841,0.00014449,-0.14583,0.038071,0.090335,-0.081336,0.062476,-0.022394,-0.062334,0.11223,0.089366,-0.066294,0.00692,0.02582,0.0084171,-0.044614,0.14791,-0.0012854,-0.067294,0.094428,-0.05829,0.066446,-0.029891,-0.047385,-0.052237,-0.051029,0.004167,-0.06445,0.027382,-0.077951,0.00014785,-0.0026246,-0.056551,-0.0025199,0.069622,0.0019505,-0.042948,0.015565,0.026477,0.046524,0.11984,0.014318,0.033814,-0.045001,-0.0079705,0.024014,0.01583,0.013306,0.17389,-0.018976,0.00075249,0.022857,0.01015,0.1671,0.16946,0.045669,0.027344,0.032186,0.029102,0.070376,0.12586,0.10646,0.051913,0.08278,0.07436,0.16302,0.055693,0.003694,-0.16206,0.03876,-0.046074,0.038618,0.035829,0.097721,0.049891,-0.099552,-0.021532,0.039126,-0.13836,-0.020299,-0.011606,-0.10878,0.10952,-0.15154,-0.009592,-0.098941,0.064876,0.029683,-0.054604,0.020954,0.067117,-0.090217,0.10969,-0.076073,0.020486,0.0063218,-0.050861,-0.054427,-0.035299,-0.058059,0.1341,-0.071415,0.06951,-0.032744,0.017391,0.069159,0.050035,0.029514,-0.025281,0.013299,0.052193,-0.008379,-0.022175,-0.25286,0.055517,0.015635,0.012424,0.051699,-0.024935,-0.029394,0.01475,-0.015412,0.033614,0.012837,0.030371,0.018164,-0.012495,0.016871,0.021776,0.0068704,-0.00023693,0.029582,0.016008,0.084767,0.085527,0.036667,-0.026203,0.16013,0.040812,-0.13662,0.11903,0.049832,-0.0049351,-0.009088,-0.0094648,0.10686,0.018008,-0.10494,0.10591,0.058508,-0.080851,0.13285,-0.00048311,-0.056614,0.016888,-0.028989,0.12008,-0.026453,-0.011746,0.095215,0.18379,-0.19168,-0.024343,0.067941,-0.048771,-0.04109,0.015592,-0.029889,0.011343,0.01367,-0.0085067,0.13384,0.072373,0.092463,0.061896,-0.23682,-0.10764,0.076411,0.10758,-0.008681,-0.011265,-0.0012081,0.072041,-0.0021266,-0.11463,0.035406,0.0040959,0.016898,0.011574,-0.027738,-0.018678,-0.0089978,0.028778,0.1556,0.014801,0.016765,0.042992,0.058266,0.14601,-0.044061,0.031134,-0.048985,0.055997,-0.061107,-0.018575,0.020409,0.07552,0.0026147,0.055661,0.028007,-0.021961,-0.097618,0.014292,0.040117,0.012687,0.13146,-0.033529,0.046332,0.1289,0.029765,0.087288
