0.084324,0.045716,0.098173,-0.00070021,0.0017031,0.060755,0.022555,0.1067,0.020386,0.094325,0.035029,-0.0084721,0.052737,0.030877,0.017734,0.029927,0.07218,0.01536,0.019525,-0.011874,-0.063572,0.015639,-0.004137,0.025635,0.0045449,-0.0068473,0.0086569,-0.046796,-0.024763,0.053535,-0.015042,0.043133,0.025775,0.0064278,0.021572,-0.019645,-0.010508,0.015583,0.014795,-0.014676,0.03667,0.026608,0.036701,0.028777,-0.019621,0.0053264,0.02223,0.018469,0.033257,0.026539,0.004285,0.011769,-0.001745,0.027493,0.027654,-0.0078226,0.029943,-0.00099805,0.0030575,0.030056,0.024392,0.048224,0.0070732,0.029092,0.06339,0.015666,0.0070848,0.022356,0.0054617,0.011652,0.0069658,0.0085897,0.01417,0.020991,0.025407,-0.022322,-0.039134,-0.015488,-0.0034991,-0.0064743,-0.012533,-0.085301,0.0034098,-0.0076004,-0.027853,0.047854,-0.0011413,0.0015861,-0.0025904,0.0043154,0.030075,-0.024824,0.025638,-0.00145,0.037358,0.041488,0.011478,0.045262,0.021645,-0.017463,0.028617,0.038539,-0.02104,0.0032666,0.045993,0.015117,0.039107,0.028555,0.0022342,0.0096384,0.026375,0.025368,0.026082,0.020544,0.019181,-0.00082953,0.11194,-0.0058211,0.042375,0.010645,0.013157,-0.0058889,0.017101,0.064575,-0.0019169,-0.018479,0.014733,0.025246,0.049602,0.0052145,0.027039,-0.03652,0.049591,0.04388,0.01338,0.028254,0.042496,0.023335,0.040879,-0.018166,-0.010361,-0.005234,-0.076236,0.21694,0.23472,-0.0003502,-0.0029287,-0.0058677,0.0065241,0.047709,0.065344,-0.023471,-0.0091677,-0.018805,-0.017083,0.022447,0.011428,0.044174,-0.0017163,-0.0090157,-0.0070583,0.001841,0.012723,-0.010344,0.0095866,-0.010529,-0.009992,0.07212,0.0024687,0.026392,0.00048223,0.2406,-0.010177,-0.0036738,0.031457,-0.0086897,0.012831,-0.0019355,0.0061207,-0.0042502,0.0025299,-0.0023102,-0.020237,0.0026708,0.18701,3.547e-05,0.030153,-0.013538,0.09126,0.066789,0.0062657
-0.010758,-0.02647,-0.050279,0.0066603,-0.0024497,-0.0021894,-0.023182,-0.029469,0.0038617,-0.050485,-0.038323,-0.0094617,-0.014541,-0.0089802,-0.0062251,-0.021892,-0.035215,-0.0094569,0.023444,-0.0064551,0.018673,-0.0070336,-0.0050563,-0.054433,0.017114,-0.011163,0.0044533,-0.027168,0.084263,0.010989,-0.0019343,-0.0027263,-0.0049862,-0.030019,-0.056598,-0.018934,0.00043464,0.020763,-0.069585,0.002124,-0.0072888,-0.023081,0.060878,0.0037991,-0.010521,0.008954,0.029125,0.025157,0.028227,-0.010382,-0.026519,-0.015252,0.0049821,0.018015,-0.0012345,0.015348,-0.093145,-0.054902,-0.010052,0.013836,-0.0042049,0.027511,0.0044903,-0.071372,-0.033377,-0.11471,0.0040171,0.04621,-0.020111,0.060932,0.00023645,0.0012342,-0.0013159,-0.035677,-0.016061,-0.0036283,0.049989,0.0018188,-0.023794,0.0050886,-0.0020427,0.025986,0.15396,0.014612,-0.076074,-0.014555,-0.0019328,-0.0044489,0.0051666,-0.013781,-0.018597,0.073102,-0.017316,-0.047105,-0.018068,-0.013918,0.025362,-0.0096216,-0.12713,0.010597,-0.041738,-0.0014606,0.015714,-0.004982,0.022381,-0.00089228,-0.065462,-0.0084708,-0.0033421,-0.058979,-0.0068566,-0.010715,-0.0014706,0.0012248,-0.007142,0.11662,-0.10865,-0.017866,-0.014722,0.0021181,-0.0095683,-0.012108,0.02454,-0.017691,0.0029481,-0.00021133,-0.010877,-0.032508,0.0017903,0.052815,0.018326,-0.014277,-0.012399,-0.043769,0.0040911,-0.0013595,-0.086817,-0.010728,-0.019662,0.021402,0.1013,0.011977,-0.0038777,-0.063826,-0.048351,-0.022579,0.00031589,-0.0030021,-0.01445,-0.069023,-0.049588,0.00026025,-0.0072969,0.11631,0.011635,-0.001373,-0.0030871,-0.0018674,-0.10565,0.00070192,0.00091185,-0.013794,-0.003538,-3.448e-05,-0.0049994,0.0071216,0.14746,-0.0051588,0.021439,0.011337,0.0089195,-0.012533,-0.0030047,-0.0059748,-0.0097924,0.021479,-0.00042051,-0.0053793,-0.01881,0.21529,-0.007546,0.16032,0.0027056,0.0023623,0.049687,-0.064312,-0.053905,0.18451,0.032718,0.074882,-0.049466
0.12399,0.077471,0.13442,0.022704,0.022741,0.069212,0.035349,0.1282,0.078909,0.14714,0.11643,0.043849,0.11649,0.062798,0.092255,0.050061,0.10151,0.064198,0.082875,0.035274,0.073459,0.080014,0.051728,0.093028,0.048067,0.024195,0.041998,0.080247,0.053191,0.1459,0.041865,0.043133,0.091255,0.021795,0.031893,0.035165,0.019159,0.07346,0.015816,0.018043,0.049591,0.027042,0.13095,0.05773,0.029494,0.041953,0.025454,0.037802,0.043244,0.027247,0.032047,0.033898,0.023937,0.05408,0.040968,0.012786,0.037726,0.15303,0.021267,0.076722,0.024624,0.052009,0.0201,0.033445,0.066004,0.038856,0.02089,0.056102,0.0077814,0.053316,0.0087938,0.0098511,0.025292,0.066864,0.047567,0.03807,0.078817,0.031635,0.014315,0.021592,0.030369,0.10287,0.0076431,0.014955,0.02903,0.10189,0.014458,0.021126,0.084162,0.056081,0.046416,0.042465,0.026933,0.1574,0.038064,0.041571,0.041191,0.046002,0.026843,0.018262,0.050146,0.039673,0.021879,0.028084,0.081622,0.033051,0.053317,0.030873,0.0084402,0.079343,0.026375,0.030008,0.041974,0.029883,0.019233,0.0082126,0.14067,0.030297,0.058753,0.03736,0.053749,0.064139,0.051693,0.069262,0.047488,0.038036,0.042659,0.058268,0.049786,0.0135,0.034206,0.048212,0.049651,0.1503,0.014976,0.028254,0.062468,0.028951,0.12051,0.052325,0.03119,0.031264,0.11547,0.22937,0.23891,0.015397,0.016986,0.025215,0.033695,0.086818,0.0912,0.056046,0.042441,0.024132,0.044507,0.043232,0.037222,0.051926,0.015568,0.02643,0.027271,0.030152,0.045828,0.033379,0.046648,0.037402,0.010122,0.075317,0.042793,0.050232,0.040013,0.24258,0.01967,0.010178,0.064839,0.076102,0.029054,0.0098876,0.028212,0.0078473,0.02504,0.0041432,0.034054,0.063735,0.18884,0.018682,0.063823,0.016967,0.091862,0.074831,0.040169
0.035387,0.087101,0.090586,0.021732,0.026539,0.020105,0.037451,0.059696,0.036665,0.071321,0.061401,0.050855,0.063811,0.036844,0.078634,0.048249,0.046044,0.028386,0.1583,0.021406,0.085197,0.056026,0.028997,0.17795,0.068908,0.031729,0.038368,0.19677,0.13684,0.14076,0.020709,0.011097,0.13032,0.097315,0.21491,0.048082,0.016204,0.082936,0.089447,0.015069,0.076112,0.061771,0.1703,0.088586,0.061167,0.042057,0.15641,0.042804,0.070115,0.012289,0.043909,0.11047,0.020648,0.085947,0.047095,0.016275,0.15168,0.12063,0.022796,0.13274,0.0076199,0.075133,0.020664,0.14152,0.054349,0.16539,0.019554,0.16071,0.029113,0.21403,0.012094,0.065569,0.019431,0.2088,0.16206,0.011791,0.26065,0.0456,0.035323,0.011609,0.02786,0.059549,0.22816,0.028628,0.076074,0.037443,0.017024,0.016068,0.065922,0.089687,0.028824,0.12138,0.040114,0.14549,0.0488,0.038321,0.050488,0.048061,0.14632,0.014695,0.13381,0.049282,0.017522,0.02492,0.10322,0.028724,0.18221,0.16189,0.021036,0.17074,0.028163,0.069134,0.084273,0.056535,0.012568,0.19838,0.11482,0.0271,0.022734,0.030997,0.029498,0.04735,0.081593,0.03952,0.056859,0.044438,0.094188,0.051591,0.064545,0.11716,0.089877,0.060597,0.11235,0.1037,0.092534,0.019089,0.21942,0.065876,0.085227,0.042706,0.14444,0.062463,0.10702,0.077306,0.048779,0.026641,0.019365,0.019941,0.028855,0.079467,0.080113,0.055329,0.048398,0.13634,0.048966,0.082828,0.035289,0.065557,0.13114,0.016211,0.023058,0.023535,0.02073,0.024676,0.046559,0.038767,0.14906,0.10336,0.086175,0.044009,0.055744,0.017496,0.017633,0.012048,0.031145,0.086715,0.019038,0.0099405,0.040146,0.22067,0.018929,0.16123,0.029181,0.072698,0.055803,0.067187,0.078583,0.18964,0.035067,0.090382,0.070343
0.017878,-0.0041895,0.0024236,0.06868,-0.0088029,0.022636,0.13726,0.076796,0.12259,0.091008,0.087352,-0.044939,0.027974,0.0040188,0.055261,0.02669,0.042672,-0.010323,-0.029328,-0.15809,-0.12708,0.025519,0.029925,-0.00021806,0.072445,-0.01415,-0.032055,0.0084818,-0.018159,0.02965,-0.038051,0.030348,0.093646,0.051374,0.066691,0.011134,-0.014898,-0.0056618,0.013304,-0.021642,0.035039,0.056251,-0.043139,0.0027687,0.0142,0.050506,0.029838,0.056098,-0.015186,0.038101,0.064377,-0.0062966,-0.007452,0.064068,0.095928,-0.011443,0.047159,0.064299,0.033863,-0.0061762,0.031372,0.072609,0.019923,0.020459,0.055224,-0.048467,-0.050953,0.010279,0.01505,-0.09385,-0.030803,-0.044495,-0.059793,-0.14481,-0.21224,-0.11523,-0.13513,-0.11778,-0.029344,-0.012956,-0.15748,-0.072585,0.0076014,0.14747,0.11283,0.042892,-0.088805,-0.12065,-0.057695,-0.059749,0.018129,-0.02078,0.074586,0.019155,0.067962,0.064011,0.062625,0.05238,0.016675,-0.018381,0.073705,0.045524,-0.024955,0.037321,-0.035684,0.022847,-0.0072131,0.024623,0.011442,-0.035125,0.01473,-0.05835,-0.1135,-0.014262,-0.068151,-0.0013716,-0.043687,0.042878,0.045674,0.0082483,0.032108,-0.015826,-0.038458,0.090889,-0.036563,0.07989,0.0045799,0.022124,0.031768,0.033903,0.031003,0.059428,0.040781,0.026879,-0.018682,0.019443,-0.032263,-0.042029,-0.014776,-0.089856,0.012892,-0.17026,-0.094784,0.058097,0.014388,-0.0056006,0.095257,-0.013512,0.15066,0.057849,-0.014479,0.033478,0.0064706,-0.09208,0.029262,0.026437,0.057216,0.065063,0.057693,-0.014112,-0.0048452,0.14577,0.12077,-0.0050447,0.054196,0.062084,-0.0098817,0.069899,0.038871,-0.031958,-0.056318,-0.00081158,0.048404,-0.044898,0.079978,-0.071925,0.0067886,-0.047665,0.16273,-0.040751,0.13521,-0.021154,-0.013034,-0.061914,0.047382,0.009649,-0.074198,-0.0019034,0.068095,-0.024426,-0.068772
-0.028291,-0.07776,-0.045457,0.024111,-0.0073815,-0.0048861,-0.0084865,-0.01745,-0.0082602,-0.081058,-0.024249,-0.04043,-0.001566,-0.016014,0.0096503,-0.019166,-0.025507,-0.01008,0.0082812,-0.014081,0.058993,0.024103,-0.040049,-0.1149,0.034589,0.022402,0.0098021,-0.050954,0.15118,0.03118,0.005904,-0.0019361,-0.033249,-0.050205,-0.042901,-0.03325,0.015143,0.0040381,-0.097565,0.018173,-0.062626,-0.050552,0.038003,0.0070517,-0.014641,0.0054231,0.053958,0.030189,0.062306,-0.0057582,-0.059049,-0.018483,-0.0021121,0.022279,0.00056104,0.034425,-0.13905,-0.045161,0.012301,0.031441,-0.0070326,0.061834,0.025708,-0.10008,-0.063625,-0.24291,0.038356,0.098233,-0.03097,0.091564,-0.0076303,-0.0051275,0.0023062,0.0019139,0.039397,-0.033014,0.053,0.028173,-0.03271,-0.0043004,0.031597,-0.014959,0.25922,0.0070527,-0.093553,-0.039394,-0.045433,-0.026527,0.064114,0.018246,-0.05685,0.088132,-0.045025,-0.07426,-0.003833,-0.010672,0.045486,0.0090309,-0.19574,0.031568,-0.13366,0.023017,0.045978,0.014498,0.027736,0.012718,-0.16918,-0.019552,-0.007031,-0.13853,-0.012026,0.021693,-0.0023001,0.027833,-0.0094795,0.17939,-0.24374,0.028499,-0.036924,0.06592,-0.020995,-0.014113,0.07793,-0.0037585,-0.029197,-0.013939,0.075184,-0.082289,0.0018543,0.08287,0.10766,-0.039698,-0.028939,0.016585,-0.024555,-0.0035433,-0.21669,0.017924,0.020307,0.050099,0.13877,-0.023961,0.02028,-0.19386,-0.068881,-0.020963,-0.03571,-0.017318,-0.0057115,-0.030351,-0.046077,-0.018766,0.034166,0.14653,-0.017042,0.073063,0.0032221,0.055999,-0.12186,-0.0017375,-0.011021,-0.015819,-0.10283,0.0026241,-0.0036148,0.02572,0.16208,0.019583,0.047501,0.039927,0.043863,-0.01488,-0.018633,-0.0027761,-0.16083,0.0018742,-0.0084267,-0.0026887,-0.038509,0.32046,-0.066967,0.19369,0.0021257,-0.050875,0.17459,-0.0038116,0.00067179,0.27442,0.22187,0.13448,-0.020081
0.088123,0.096243,0.01697,0.1214,0.035128,0.17447,0.3136,0.2743,0.37975,0.2581,0.17427,0.16346,0.10866,0.070578,0.070258,0.045606,0.048946,0.058677,0.069743,0.17666,0.18489,0.089718,0.18494,0.090478,0.1393,0.057646,0.048037,0.038192,0.033932,0.1668,0.075803,0.030538,0.12883,0.057629,0.078963,0.097854,0.020645,0.12212,0.01802,0.028772,0.093007,0.056251,0.24804,0.11869,0.039962,0.068723,0.046313,0.066854,0.31552,0.038493,0.069139,0.202,0.030342,0.16563,0.22278,0.015585,0.054401,0.19234,0.059431,0.32701,0.03173,0.10949,0.33273,0.034371,0.05561,0.064696,0.078117,0.074334,0.017488,0.13799,0.051605,0.062658,0.070306,0.16926,0.26003,0.13364,0.15505,0.17372,0.05893,0.064493,0.17442,0.12757,0.010964,0.17383,0.18332,0.10493,0.10314,0.13377,0.093873,0.10258,0.050888,0.062904,0.074586,0.20676,0.06972,0.064011,0.07957,0.05476,0.033422,0.019723,0.082498,0.049011,0.025781,0.16566,0.28657,0.032251,0.10365,0.029361,0.01287,0.25993,0.01686,0.13774,0.17469,0.055392,0.077686,0.0046468,0.068329,0.07909,0.17661,0.06627,0.09406,0.077535,0.058034,0.091017,0.05813,0.080237,0.032138,0.062897,0.032433,0.037522,0.04509,0.079335,0.041355,0.039633,0.055847,0.01969,0.1715,0.12918,0.041163,0.15913,0.046711,0.21556,0.17445,0.14192,0.02365,0.020416,0.16592,0.042306,0.17747,0.097885,0.088116,0.074042,0.097581,0.09255,0.070881,0.041065,0.082359,0.070519,0.13256,0.041712,0.038092,0.17639,0.14931,0.047541,0.085117,0.095985,0.018474,0.072331,0.064245,0.19129,0.17177,0.014161,0.10359,0.067817,0.11091,0.12504,0.018413,0.063567,0.17988,0.050886,0.14788,0.024471,0.12629,0.11372,0.056714,0.10326,0.2045,0.048241,0.078132,0.08654,0.15948
0.091243,0.13729,0.046795,0.059823,0.035579,0.07711,0.10514,0.16496,0.14209,0.19585,0.078546,0.10058,0.16665,0.029773,0.095749,0.05059,0.035,0.056919,0.18929,0.045044,0.38134,0.14115,0.1698,0.23052,0.23801,0.12976,0.060195,0.17662,0.19884,0.20787,0.085902,0.013361,0.21767,0.16754,0.39885,0.11642,0.024001,0.1312,0.13475,0.024024,0.16895,0.11872,0.17001,0.22514,0.085565,0.071553,0.28793,0.044932,0.12215,0.011805,0.069928,0.22343,0.030377,0.21088,0.099745,0.034956,0.26192,0.15045,0.034231,0.31162,0.012483,0.21213,0.064645,0.23106,0.066129,0.31427,0.064883,0.3909,0.042711,0.34919,0.017378,0.11698,0.023282,0.18688,0.21346,0.044039,0.18757,0.09174,0.045024,0.019895,0.094147,0.05177,0.35251,0.048553,0.11299,0.075242,0.071549,0.035878,0.12143,0.12827,0.065427,0.17511,0.087119,0.17975,0.083201,0.051932,0.06815,0.079234,0.25248,0.032165,0.33068,0.078723,0.045978,0.04583,0.17879,0.028035,0.31755,0.22291,0.027398,0.33124,0.028782,0.18653,0.17606,0.0788,0.013978,0.27651,0.24777,0.075737,0.073161,0.12274,0.07625,0.12655,0.13351,0.086308,0.087659,0.14481,0.18978,0.094726,0.11794,0.18702,0.18646,0.07855,0.19334,0.1177,0.12488,0.016772,0.41403,0.18354,0.10702,0.097428,0.35676,0.11842,0.085851,0.197,0.071056,0.035456,0.05375,0.030613,0.072913,0.11232,0.17354,0.080699,0.13649,0.18622,0.055897,0.17024,0.052461,0.11476,0.1776,0.037382,0.033924,0.079455,0.16464,0.076046,0.057926,0.068058,0.16634,0.22635,0.13836,0.056625,0.11518,0.023701,0.044915,0.04747,0.25963,0.081211,0.021695,0.035516,0.11175,0.34168,0.12733,0.19691,0.14508,0.12572,0.19574,0.13517,0.10251,0.27728,0.23551,0.1947,0.12673
0.067786,0.042062,-0.023026,0.026111,0.021477,0.054372,0.13698,0.068203,0.12026,0.025231,-0.027831,0.050322,0.060736,0.014115,-0.00069745,-0.017952,0.10821,0.034226,-0.058533,-0.079105,0.0039371,-0.026574,0.0068375,-0.080585,0.086166,-0.0099118,-0.0093144,0.035222,-0.043029,-0.057272,-0.04152,0.015183,0.08224,0.068382,0.057853,-0.017343,-0.012162,0.038902,0.0058891,-0.012385,0.016562,0.0502,0.0088838,0.14194,0.068916,0.03888,0.021706,-0.0060819,-0.090712,0.02863,0.075474,-0.060118,0.013894,-0.11149,-0.12288,-0.021865,-0.010629,0.022907,-0.056927,-0.12399,0.016889,0.033799,-0.062622,-0.016882,0.013884,-0.043655,-0.077056,-0.1539,-0.058109,-0.11656,-0.00022977,-0.092397,-0.23778,-0.011815,-0.084412,-0.17292,0.00062681,-0.064991,-0.22381,-0.23646,-0.044055,0.0067815,0.00042097,0.08454,0.066121,0.023009,-0.10128,0.026411,-0.018883,0.038039,0.012248,0.073322,0.058682,0.045316,0.050254,0.042445,-0.020491,0.036949,0.018079,-0.02054,-0.0058672,0.022046,-0.014931,-0.065102,-0.065012,-0.019742,-0.031109,-0.050652,-0.027442,0.019202,-0.10374,-0.086259,-0.10244,-0.15321,-0.0888,0.0038436,-0.028902,-0.021427,0.063337,-0.042745,0.055937,-0.0067581,-0.045383,0.035659,0.0089387,0.075234,0.0371,0.012628,0.018607,0.016501,0.014989,0.049162,-0.078839,-0.049467,-0.28449,-0.096769,-0.036906,-0.098849,-0.15586,-0.0075576,0.079063,-0.13456,0.0025227,-0.018964,-0.0065094,-0.010265,0.076558,-0.097423,0.11686,-0.063732,-0.020636,0.020156,0.096763,-0.043639,0.010573,0.031031,-0.054204,-0.0073261,0.15274,-0.082324,-0.1185,0.11491,0.093593,-0.051444,-0.061137,-0.043107,0.0070188,-0.10308,-0.18513,-0.011868,-0.062488,-0.0025813,0.10323,0.024321,-0.058154,-0.0085687,-0.02693,0.028711,0.088323,-0.034638,-0.081309,0.011163,-0.062817,-0.029322,-0.029387,-0.087844,-0.086096,-0.0079209,-0.019578,-0.043053,-0.16743
0.032603,0.0065346,-0.082794,-0.014388,0.050666,-0.015149,0.0041501,-0.051641,0.00017198,-0.049682,0.026723,-0.0040311,0.0053089,-0.0036011,0.034263,0.0032835,-0.0084073,-0.034306,-0.022114,-0.070408,-0.031347,-0.0098762,-0.055009,-0.12627,0.030983,0.01881,-0.011935,-0.053711,0.14366,0.08845,-0.044668,0.0064227,-0.080108,-0.10486,0.059051,-0.037469,0.020726,-0.021395,-0.098093,0.022712,-0.069766,-0.051809,0.043671,0.0063599,0.0073072,0.0013793,0.054107,0.01487,0.0026591,-0.008145,-0.042869,-0.019004,0.021851,0.0095739,-0.024806,0.034483,-0.16902,0.021914,0.0062196,0.0094882,-0.0085887,0.13442,-0.0012072,-0.15864,-0.038193,-0.21605,0.025418,0.08437,-0.03268,0.038392,-0.0032972,0.0071284,-0.069513,-0.0025103,0.022796,-0.053002,-0.011753,-0.0039805,-0.037276,-0.070558,-0.024238,-0.047027,0.25877,-0.03409,-0.039532,-0.033487,-0.022982,-0.052765,0.013666,0.0755,-0.048492,0.054213,-0.034864,-0.068561,0.022874,-0.0020422,0.037511,0.037511,-0.18551,0.043612,-0.17699,0.049695,0.053308,0.015131,0.014106,0.037582,-0.19705,-0.040657,-0.02344,-0.07401,-0.028165,0.013692,0.02402,0.043662,-0.0031654,0.19837,-0.14569,0.072691,-0.019326,0.080333,-0.052852,-0.039111,0.043516,-0.00020233,-0.054886,-0.025874,0.086774,-0.075418,-0.0040684,0.05102,0.1683,-0.035103,-0.046187,0.0087356,-0.061863,-0.01955,-0.12168,0.017122,-0.013682,-0.013143,0.21508,-0.02385,-0.0080509,-0.16487,-0.10396,-0.018779,-0.047643,-0.034458,0.056227,-0.022283,0.053476,-0.0039832,0.064263,0.15732,0.040912,0.047882,0.028571,0.088454,-0.10589,-0.034096,-0.026523,0.054985,-0.27748,0.062057,0.030984,0.032236,0.15672,-0.012835,0.0044532,0.031328,0.009955,-0.013332,-0.16431,0.0021619,-0.23777,-0.018906,-0.010456,-0.011342,0.0073999,0.31701,-0.13946,0.19122,-0.044114,-0.031576,0.1755,-0.033729,-0.081946,0.25211,0.23173,0.10308,-0.093667
